id,name,service_id,location_id,service_at_location_id,weekday,valid_from,valid_to,dtstart,until,wkst,freq,interval,byday,byweekno,bymonthday,byyearday,description
1003280669828155,,1073305429578122,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1049979809257514,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1149133594765984,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1171041183154896,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1281873572081806,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,570279198497703,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,615102245607234,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1054654881182092,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1073305429578122,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1049979809257514,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1149133594765984,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1171041183154896,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1281873572081806,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,570279198497703,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,615102245607234,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1054654881182092,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1073305429578122,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1049979809257514,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1149133594765984,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1171041183154896,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1281873572081806,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,570279198497703,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,615102245607234,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1054654881182092,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1073305429578122,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1049979809257514,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1149133594765984,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1171041183154896,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1281873572081806,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
960960917484076,,1308027877412141,,,"Monday - Friday",,,4:00PM,6:00PM,,,,,,,,
965540960654761,,1198304800320219,,,"Fourth Sunday",,,"Following church service",,,,,,,,,
