ID,id,location_id,service_id,language,flag
2772,2606,2606,2606,Creole,
2773,2608,2608,2608,English,
2774,2608,2608,2608,Spanish,
2775,2612,2612,2612,English,
2776,2612,2612,2612,Spanish,
2777,2612,2612,2612,"Interpreters available in 150 languages",
2778,2613,2613,2613,English,
2779,2613,2613,2613,Spanish,
2780,2613,2613,2613,"Interpreters available in 150 languages",
2781,2615,2615,2615,English,
2782,2615,2615,2615,Spanish,
2783,2615,2615,2615,"Interpreters available in 150 languages",
2784,2616,2616,2616,English,
2785,2616,2616,2616,Spanish,
2786,2617,2617,2617,English,
2787,2617,2617,2617,Spanish,
2788,2619,2619,2619,English,
2789,2619,2619,2619,Spanish,
2790,2619,2619,2619,Creole,
2791,2626,2626,2626,English,
2792,2626,2626,2626,Spanish,
2793,2627,2627,2627,English,
2794,2627,2627,2627,Spanish,
2795,2628,2628,2628,English,
2796,2628,2628,2628,Spanish,
2797,2633,2633,2633,English,
2798,2637,2637,2637,English,
2799,2637,2637,2637,Spanish,
2800,2638,2638,2638,English,
2801,2638,2638,2638,Spanish,
2802,2638,2638,2638,"Language line available",
2803,2645,2645,2645,English,
2804,2645,2645,2645,Spanish,
2805,2646,2646,2646,English,
2806,2646,2646,2646,Spanish,
2807,2649,2649,2649,English,
2808,2649,2649,2649,Spanish,
2809,2649,2649,2649,Creole,
2810,2650,2650,2650,English,
2811,2650,2650,2650,Spanish,
2812,2650,2650,2650,Creole,
2813,2651,2651,2651,English,
2814,2651,2651,2651,Spanish,
2815,2651,2651,2651,Italian,
2816,2651,2651,2651,Creole,
2817,2652,2652,2652,English,
2818,2652,2652,2652,Spanish,
2819,2652,2652,2652,Creole,
2820,2652,2652,2652,Italian,
2821,2654,2654,2654,English,
2822,2654,2654,2654,Spanish,
2823,2654,2654,2654,Creole,
2824,2659,2659,2659,English,
2825,2659,2659,2659,Creole,
2826,2660,2660,2660,English,
2827,2660,2660,2660,Creole,
2828,2660,2660,2660,Spanish,
2829,2661,2661,2661,English,
2830,2661,2661,2661,Creole,
2831,2662,2662,2662,English,
2832,2662,2662,2662,Creole,
2833,2664,2664,2664,English,
2834,2664,2664,2664,Spanish,
2835,2664,2664,2664,Creole,
2836,2666,2666,2666,English,
2837,2666,2666,2666,Spanish,
2838,2666,2666,2666,Creole,
2839,2667,2667,2667,English,
2840,2667,2667,2667,Spanish,
2841,2667,2667,2667,Creole,
2842,2667,2667,2667,Hebrew,
2843,2669,2669,2669,English,
2844,2669,2669,2669,Spanish,
2845,2671,2671,2671,English,
2846,2671,2671,2671,Spanish,
2847,2672,2672,2672,English,
2848,2672,2672,2672,Spanish,
2849,2675,2675,2675,English,
2850,2675,2675,2675,Spanish,
2851,2675,2675,2675,French,
2852,2675,2675,2675,Creole,
2853,2684,2684,2684,English,
2854,2684,2684,2684,Spanish,
2855,2684,2684,2684,Greek,
2856,2685,2685,2685,English,
2857,2685,2685,2685,Spanish,
2858,2685,2685,2685,Greek,
2859,2690,2690,2690,English,
2860,2690,2690,2690,Spanish,
2861,2691,2691,2691,English,
2862,2691,2691,2691,Spanish,
2863,2692,2692,2692,English,
2864,2692,2692,2692,Spanish,
2865,2693,2693,2693,English,
2866,2693,2693,2693,Spanish,
2867,2693,2693,2693,Creole,
2868,2694,2694,2694,English,
2869,2694,2694,2694,Spanish,
2870,2695,2695,2695,English,
2871,2695,2695,2695,Spanish,
2872,2695,2695,2695,Creole,
2873,2699,2699,2699,English,
2874,2699,2699,2699,Spanish,
2875,2699,2699,2699,Creole,
2876,2700,2700,2700,English,
2877,2700,2700,2700,Spanish,
2878,2700,2700,2700,Creole,
2879,2706,2706,2706,English,
2880,2706,2706,2706,Spanish,
2881,2707,2707,2707,English,
2882,2707,2707,2707,"Spanish (may be available upon request)",
2883,2708,2708,2708,English,
2884,2708,2708,2708,"others may be available upon request",
2885,2713,2713,2713,English,
2886,2713,2713,2713,"Spanish (Limited)",
2887,2714,2714,2714,English,
2888,2715,2715,2715,English,
2889,2716,2716,2716,English,
2890,2716,2716,2716,Spanish,
2891,2716,2716,2716,Creole,
2892,2717,2717,2717,English,
2893,2717,2717,2717,Spanish,
2894,2717,2717,2717,French,
2895,2717,2717,2717,Creole,
2896,2719,2719,2719,English,
2897,2719,2719,2719,Spanish,
2898,2719,2719,2719,Creole,
2899,2722,2722,2722,English,
2900,2722,2722,2722,Spanish,
2901,2722,2722,2722,Creole,
2902,2724,2724,2724,English,
2903,2724,2724,2724,Spanish,
2904,2727,2727,2727,English,
2905,2727,2727,2727,Spanish,
2906,2733,2733,2733,English,
2907,2733,2733,2733,Spanish,
2908,2744,2744,2744,English,
2909,2744,2744,2744,Spanish,
2910,2752,2752,2752,English,
2911,2752,2752,2752,Spanish,
2912,2753,2753,2753,English,
2913,2755,2755,2755,English,
2914,2755,2755,2755,Spanish,
2915,2755,2755,2755,Creole,
2916,2757,2757,2757,English,
2917,2758,2758,2758,English,
2918,2758,2758,2758,Spanish,
2919,2758,2758,2758,Creole,
2920,2759,2759,2759,English,
2921,2759,2759,2759,Spanish,
2922,2759,2759,2759,Creole,
2923,2760,2760,2760,English,
2924,2760,2760,2760,Spanish,
2925,2765,2765,2765,English,
2926,2766,2766,2766,English,
2927,2766,2766,2766,"Spanish and Creole",
2928,2770,2770,2770,English,
2929,2770,2770,2770,Spanish,
2930,2773,2773,2773,English,
2931,2773,2773,2773,Spanish,
2932,2776,2776,2776,English,
2933,2776,2776,2776,Spanish,
2934,2781,2781,2781,English,
2935,2781,2781,2781,Spanish,
2936,2781,2781,2781,Creole,
2937,2782,2782,2782,English,
2938,2782,2782,2782,Spanish,
2939,2782,2782,2782,Creole,
2940,2789,2789,2789,English,
2941,2789,2789,2789,Spanish,
2942,2789,2789,2789,Creole,
2943,2789,2789,2789,Portuguese,
2944,2789,2789,2789,French,
2945,2805,2805,2805,English,
2946,2805,2805,2805,Spanish,
2947,2805,2805,2805,Creole,
2948,2806,2806,2806,English,
2949,2806,2806,2806,Spanish,
2950,2806,2806,2806,Creole,
2951,2808,2808,2808,English,
2952,2808,2808,2808,Spanish,
2953,2808,2808,2808,Creole,
2954,2809,2809,2809,English,
2955,2809,2809,2809,Spanish,
2956,2809,2809,2809,Creole,
2957,2810,2810,2810,English,
2958,2810,2810,2810,Spanish,
2959,2810,2810,2810,Creole,
2960,2811,2811,2811,English,
2961,2811,2811,2811,Spanish,
2962,2811,2811,2811,Creole,
2963,2812,2812,2812,English,
2964,2812,2812,2812,Spanish,
2965,2812,2812,2812,Creole,
2966,2815,2815,2815,English,
2967,2816,2816,2816,English,
2968,2816,2816,2816,Spanish,
2969,2816,2816,2816,Creole,
2970,2817,2817,2817,English,
2971,2817,2817,2817,Spanish,
2972,2817,2817,2817,French,
2973,2817,2817,2817,"Italian (translators available upon request).",
2974,2818,2818,2818,English,
2975,2818,2818,2818,"other languages available upon request",
2976,2821,2821,2821,English,
2977,2821,2821,2821,Spanish,
2978,2824,2824,2824,English,
2979,2824,2824,2824,Spanish,
2980,2824,2824,2824,Creole,
2981,2826,2826,2826,English,
2982,2826,2826,2826,Spanish,
2983,2827,2827,2827,English,
2984,2827,2827,2827,Spanish,
2985,2828,2828,2828,English,
2986,2828,2828,2828,Spanish,
2987,2834,2834,2834,English,
2988,2834,2834,2834,Spanish,
2989,2834,2834,2834,Creole,
2990,2834,2834,2834,Mandarin,
2991,2835,2835,2835,English,
2992,2835,2835,2835,Creole,
2993,2835,2835,2835,French,
2994,2835,2835,2835,"Spanish with translators available upon reque",
2995,2839,2839,2839,English,
2996,2839,2839,2839,Spanish,
2997,2839,2839,2839,Creole,
2998,2841,2841,2841,English,
2999,2841,2841,2841,Spanish,
3000,2841,2841,2841,Creole,
3001,2841,2841,2841,"translation services sometimes available",
3002,2842,2842,2842,English,
3003,2842,2842,2842,Spanish,
3004,2842,2842,2842,Creole,
3005,2842,2842,2842,"translation services sometimes available",
3006,2844,2844,2844,English,
3007,2844,2844,2844,Spanish,
3008,2844,2844,2844,Creole,
3009,2844,2844,2844,"translation services sometimes available",
3010,2845,2845,2845,English,
3011,2845,2845,2845,Spanish,
3012,2845,2845,2845,Creole,
3013,2847,2847,2847,English,
3014,2847,2847,2847,Creole,
3015,2847,2847,2847,French,
3016,2847,2847,2847,Spanish,
3017,2849,2849,2849,English,
3018,2849,2849,2849,Spanish,
3019,2849,2849,2849,Creole,
3020,2852,2852,2852,English,
3021,2852,2852,2852,"for Bilingual services contact for availabili",
3022,2854,2854,2854,English,
3023,2854,2854,2854,French,
3024,2854,2854,2854,Creole,
3025,2855,2855,2855,English,
3026,2855,2855,2855,Spanish,
3027,2856,2856,2856,English,
3028,2856,2856,2856,Spanish,
3029,2857,2857,2857,English,
3030,2857,2857,2857,Spanish,
3031,2858,2858,2858,English,
3032,2858,2858,2858,Spanish,
3033,2858,2858,2858,Creole,
3034,2859,2859,2859,English,
3035,2859,2859,2859,Spanish,
3036,2860,2860,2860,English,
3037,2860,2860,2860,Spanish,
3038,2861,2861,2861,English,
3039,2861,2861,2861,Spanish,
3040,2865,2865,2865,English,
3041,2865,2865,2865,Spanish,
3042,2865,2865,2865,"language translation services available",
3043,2866,2866,2866,English,
3044,2866,2866,2866,Spanish,
3045,2867,2867,2867,English,
3046,2867,2867,2867,Spanish,
3047,2867,2867,2867,Creole,
3048,2869,2869,2869,English,
3049,2871,2871,2871,English,
3050,2871,2871,2871,Spanish,
3051,2873,2873,2873,English,
3052,2873,2873,2873,Spanish,
3053,2874,2874,2874,English,
3054,2874,2874,2874,Spanish,
3055,2875,2875,2875,English,
3056,2875,2875,2875,Spanish,
3057,2876,2876,2876,English,
3058,2876,2876,2876,Spanish,
3059,2878,2878,2878,English,
3060,2878,2878,2878,Spanish,
3061,2879,2879,2879,English,
3062,2879,2879,2879,Spanish,
3063,2880,2880,2880,English,
3064,2880,2880,2880,Spanish,
3065,2884,2884,2884,English,
3066,2884,2884,2884,Spanish,
3067,2884,2884,2884,Creole,
3068,2890,2890,2890,English,
3069,2890,2890,2890,Spanish,
3070,2893,2893,2893,English,
3071,2893,2893,2893,Spanish,
3072,2893,2893,2893,Creole,
3073,2894,2894,2894,English,
3074,2894,2894,2894,Spanish,
3075,2894,2894,2894,Creole,
3076,2895,2895,2895,English,
3077,2895,2895,2895,Spanish,
3078,2895,2895,2895,French,
3079,2895,2895,2895,Creole,
3080,2896,2896,2896,English,
3081,2896,2896,2896,Spanish,
3082,2898,2898,2898,English,
3083,2898,2898,2898,Spanish,
3084,2900,2900,2900,English,
3085,2900,2900,2900,Spanish,
3086,2902,2902,2902,English,
3087,2902,2902,2902,Spanish,
3088,2904,2904,2904,English,
3089,2904,2904,2904,Spanish,
3090,2906,2906,2906,English,
3091,2906,2906,2906,Spanish,
3092,2908,2908,2908,English,
3093,2908,2908,2908,Spanish,
3094,2929,2929,2929,English,
3095,2932,2932,2932,English,
3096,2932,2932,2932,Spanish,
3097,2909,2909,2909,English,
3098,2909,2909,2909,Spanish,
3099,2910,2910,2910,English,
3100,2910,2910,2910,Spanish,
3101,2911,2911,2911,English,
3102,2911,2911,2911,Spanish,
3103,2912,2912,2912,English,
3104,2912,2912,2912,Spanish,
3105,2913,2913,2913,English,
3106,2913,2913,2913,Spanish,
3107,2914,2914,2914,English,
3108,2914,2914,2914,Spanish,
3109,2915,2915,2915,English,
3110,2915,2915,2915,Spanish,
3111,2917,2917,2917,English,
3112,2917,2917,2917,Spanish,
3113,2934,2934,2934,English,
3114,2934,2934,2934,"language interpretation services available",
3115,2935,2935,2935,English,
3116,2935,2935,2935,"language interpretation services available",
3117,2918,2918,2918,English,
3118,2918,2918,2918,Spanish,
3119,2922,2922,2922,English,
3120,2922,2922,2922,Spanish,
3121,2922,2922,2922,Creole,
3122,2923,2923,2923,English,
3123,2923,2923,2923,Spanish,
3124,2923,2923,2923,Creole,
3125,2924,2924,2924,English,
3126,2924,2924,2924,Spanish,
3127,2924,2924,2924,Creole,
3128,2928,2928,2928,English,
3129,2928,2928,2928,Spanish,
3130,2928,2928,2928,Creole,
3131,2928,2928,2928,"Other languages available upon request",
3132,2936,2936,2936,English,
3133,2936,2936,2936,Spanish,
3134,2938,2938,2938,English,
3135,2938,2938,2938,Spanish,
3136,2938,2938,2938,Creole,
3137,2942,2942,2942,English,
3138,2942,2942,2942,Spanish,
3139,2943,2943,2943,English,
3140,2943,2943,2943,Spanish,
3141,2944,2944,2944,English,
3142,2944,2944,2944,Spanish,
3143,2945,2945,2945,English,
3144,2945,2945,2945,Spanish,
3145,2948,2948,2948,English,
3146,2948,2948,2948,Spanish,
3147,2949,2949,2949,English,
3148,2949,2949,2949,Spanish,
3149,2949,2949,2949,Creole,
3150,2952,2952,2952,English,
3151,2952,2952,2952,Spanish,
3152,2952,2952,2952,Creole,
3153,2953,2953,2953,English,
3154,2953,2953,2953,Spanish,
3155,2955,2955,2955,English,
3156,2955,2955,2955,Spanish,
3157,2955,2955,2955,Creole,
3158,2956,2956,2956,English,
3159,2956,2956,2956,Spanish,
3160,2957,2957,2957,English,
3161,2957,2957,2957,Spanish,
3162,2958,2958,2958,English,
3163,2958,2958,2958,Spanish,
3164,2959,2959,2959,English,
3165,2959,2959,2959,Spanish,
3166,2960,2960,2960,English,
3167,2960,2960,2960,Spanish,
3168,2960,2960,2960,Creole,
3169,2962,2962,2962,English,
3170,2962,2962,2962,Spanish,
3171,2963,2963,2963,English,
3172,2963,2963,2963,Spanish,
3173,2964,2964,2964,English,
3174,2964,2964,2964,Spanish,
3175,2965,2965,2965,English,
3176,2965,2965,2965,Spanish,
3177,2966,2966,2966,English,
3178,2966,2966,2966,Spanish,
3179,2967,2967,2967,English,
3180,2967,2967,2967,Spanish,
3181,2968,2968,2968,English,
3182,2968,2968,2968,Spanish,
3183,2969,2969,2969,English,
3184,2969,2969,2969,Spanish,
3185,2970,2970,2970,English,
3186,2970,2970,2970,Spanish,
3187,2971,2971,2971,English,
3188,2971,2971,2971,Spanish,
3189,2972,2972,2972,English,
3190,2972,2972,2972,Spanish,
3191,2973,2973,2973,English,
3192,2973,2973,2973,Spanish,
3193,2974,2974,2974,English,
3194,2974,2974,2974,Spanish,
3195,2975,2975,2975,English,
3196,2975,2975,2975,Spanish,
3197,2976,2976,2976,English,
3198,2976,2976,2976,Spanish,
3199,2977,2977,2977,English,
3200,2977,2977,2977,Spanish,
3201,2978,2978,2978,English,
3202,2978,2978,2978,Spanish,
3203,2979,2979,2979,English,
3204,2979,2979,2979,Spanish,
3205,2980,2980,2980,English,
3206,2980,2980,2980,Spanish,
3207,2981,2981,2981,English,
3208,2981,2981,2981,Spanish,
3209,2982,2982,2982,English,
3210,2982,2982,2982,Spanish,
3211,2983,2983,2983,English,
3212,2983,2983,2983,Spanish,
3213,2984,2984,2984,English,
3214,2984,2984,2984,Spanish,
3215,2985,2985,2985,English,
3216,2985,2985,2985,Spanish,
3217,2986,2986,2986,English,
3218,2986,2986,2986,Spanish,
3219,2987,2987,2987,English,
3220,2987,2987,2987,Spanish,
3221,2988,2988,2988,English,
3222,2988,2988,2988,Spanish,
3223,2989,2989,2989,English,
3224,2989,2989,2989,Spanish,
3225,2990,2990,2990,English,
3226,2990,2990,2990,Spanish,
3227,2991,2991,2991,English,
3228,2991,2991,2991,Spanish,
3229,2992,2992,2992,English,
3230,2992,2992,2992,Spanish,
3231,2993,2993,2993,English,
3232,2993,2993,2993,Spanish,
3233,2994,2994,2994,English,
3234,2994,2994,2994,Spanish,
3235,2995,2995,2995,English,
3236,2995,2995,2995,Spanish,
3237,2996,2996,2996,English,
3238,2996,2996,2996,Spanish,
3239,2997,2997,2997,English,
3240,2997,2997,2997,Spanish,
3241,2998,2998,2998,English,
3242,2998,2998,2998,Spanish,
3243,2999,2999,2999,English,
3244,2999,2999,2999,Spanish,
3245,3000,3000,3000,English,
3246,3000,3000,3000,Spanish,
3247,3001,3001,3001,English,
3248,3001,3001,3001,Spanish,
3249,3002,3002,3002,English,
3250,3002,3002,3002,Spanish,
3251,3003,3003,3003,English,
3252,3003,3003,3003,Spanish,
3253,3004,3004,3004,English,
3254,3004,3004,3004,Spanish,
3255,3005,3005,3005,English,
3256,3005,3005,3005,Spanish,
3257,3006,3006,3006,English,
3258,3006,3006,3006,Spanish,
3259,3007,3007,3007,English,
3260,3007,3007,3007,Spanish,
3261,3008,3008,3008,English,
3262,3008,3008,3008,Spanish,
3263,3009,3009,3009,English,
3264,3009,3009,3009,Spanish,
3265,3011,3011,3011,English,
3266,3011,3011,3011,Spanish,
3267,3018,3018,3018,English,
3268,3018,3018,3018,Spanish,
3269,3018,3018,3018,Creole,
3270,3024,3024,3024,English,
3271,3024,3024,3024,Spanish,
3272,3027,3027,3027,English,
3273,3027,3027,3027,Spanish,
3274,3032,3032,3032,English,
3275,3032,3032,3032,Spanish,
3276,3032,3032,3032,Creole,
3277,3036,3036,3036,English,
3278,3036,3036,3036,Spanish,
3279,3036,3036,3036,Creole,
3280,3037,3037,3037,English,
3281,3037,3037,3037,Spanish,
3282,3040,3040,3040,English,
3283,3040,3040,3040,Spanish,
3284,3044,3044,3044,English,
3285,3044,3044,3044,Spanish,
3286,3045,3045,3045,English,
3287,3045,3045,3045,Spanish,
3288,3047,3047,3047,English,
3289,3068,3068,3068,English,
3290,3068,3068,3068,Spanish,
3291,3068,3068,3068,Creole,
3292,3071,3071,3071,"Assistance in all languages interpreters avai",
3293,3074,3074,3074,English,
3294,3074,3074,3074,Spanish,
3295,3074,3074,3074,Creole,
3296,3075,3075,3075,English,
3297,3075,3075,3075,Spanish,
3298,3084,3084,3084,English,
3299,3084,3084,3084,Spanish,
3300,3084,3084,3084,Creole,
3301,3085,3085,3085,English,
3302,3085,3085,3085,Spanish,
3303,3085,3085,3085,Creole,
3304,3086,3086,3086,English,
3305,3086,3086,3086,Spanish,
3306,3086,3086,3086,Creole,
3307,3087,3087,3087,English,
3308,3087,3087,3087,Spanish,
3309,3087,3087,3087,Creole,
3310,3088,3088,3088,English,
3311,3088,3088,3088,Spanish,
3312,3088,3088,3088,Creole,
3313,3090,3090,3090,English,
3314,3090,3090,3090,Spanish,
3315,3090,3090,3090,Creole,
3316,3092,3092,3092,English,
3317,3092,3092,3092,Spanish,
3318,3092,3092,3092,Creole,
3319,3093,3093,3093,English,
3320,3093,3093,3093,Spanish,
3321,3093,3093,3093,Creole,
3322,3100,3100,3100,English,
3323,3100,3100,3100,Spanish,
3324,3109,3109,3109,English,
3325,3109,3109,3109,Spanish,
3326,3109,3109,3109,Creole,
3327,3118,3118,3118,English,
3328,3118,3118,3118,Spanish,
3329,3119,3119,3119,English,
3330,3119,3119,3119,Spanish,
3331,3119,3119,3119,Creole,
3332,3125,3125,3125,English,
3333,3125,3125,3125,Spanish,
3334,3126,3126,3126,English,
3335,3126,3126,3126,Spanish,
3336,3129,3129,3129,English,
3337,3129,3129,3129,"Spanish (limited)",
3338,3138,3138,3138,English,
3339,3138,3138,3138,Spanish,
3340,3140,3140,3140,English,
3341,3140,3140,3140,Spanish,
3342,3140,3140,3140,"other languages available upon request",
3343,3141,3141,3141,English,
3344,3141,3141,3141,Spanish,
3345,3141,3141,3141,"other languages available upon request",
3346,3144,3144,3144,English,
3347,3144,3144,3144,Spanish,
3348,3144,3144,3144,"Creole translators available upon request",
3349,3145,3145,3145,English,
3350,3145,3145,3145,Spanish,
3351,3145,3145,3145,Creole,
3352,3149,3149,3149,English,
3353,3149,3149,3149,Creole,
3354,3149,3149,3149,French,
3355,3149,3149,3149,Spanish,
3356,3150,3150,3150,English,
3357,3150,3150,3150,Spanish,
3358,3150,3150,3150,Creole,
3359,3150,3150,3150,French,
3360,3156,3156,3156,English,
3361,3156,3156,3156,Spanish,
3362,3156,3156,3156,"translation services available upon request",
3363,3162,3162,3162,English,
3364,3162,3162,3162,Spanish,
3365,3162,3162,3162,"translation services available",
3366,3167,3167,3167,English,
3367,3167,3167,3167,Spanish,
3368,3167,3167,3167,Creole,
3369,3167,3167,3167,French,
3370,3167,3167,3167,Portuguese,
3371,3169,3169,3169,English,
3372,3169,3169,3169,Spanish,
3373,3169,3169,3169,Creole,
3374,3169,3169,3169,"translators available.",
3375,3171,3171,3171,English,
3376,3171,3171,3171,Spanish,
3377,3172,3172,3172,English,
3378,3172,3172,3172,Spanish,
3379,3174,3174,3174,English,
3380,3176,3176,3176,English,
3381,3177,3177,3177,English,
3382,3177,3177,3177,Spanish,
3383,3179,3179,3179,English,
3384,3179,3179,3179,Spanish,
3385,3179,3179,3179,Creole,
3386,3179,3179,3179,Chinese,
3387,3189,3189,3189,English,
3388,3189,3189,3189,Spanish,
3389,3190,3190,3190,English,
3390,3190,3190,3190,Spanish,
3391,3191,3191,3191,English,
3392,3191,3191,3191,Spanish,
3393,3195,3195,3195,English,
3394,3195,3195,3195,Spanish,
3395,3195,3195,3195,"other languages available upon request",
3396,3196,3196,3196,English,
3397,3196,3196,3196,Spanish,
3398,3196,3196,3196,"other languages available upon request",
3399,3197,3197,3197,English,
3400,3197,3197,3197,Spanish,
3401,3197,3197,3197,"other languages available upon request",
3402,3198,3198,3198,English,
3403,3198,3198,3198,Spanish,
3404,3198,3198,3198,"other languages available upon request",
3405,3205,3205,3205,English,
3406,3205,3205,3205,Spanish,
3407,3205,3205,3205,"other languages available",
3408,3207,3207,3207,English,
3409,3209,3209,3209,English,
3410,3209,3209,3209,Spanish,
3411,3211,3211,3211,English,
3412,3211,3211,3211,Spanish,
3413,3212,3212,3212,English,
3414,3212,3212,3212,Spanish,
3415,3221,3221,3221,English,
3416,3221,3221,3221,Spanish,
3417,3221,3221,3221,Creole,
3418,3221,3221,3221,French,
3419,3221,3221,3221,"Sign Language",
3420,3228,3228,3228,English,
3421,3228,3228,3228,Spanish,
3422,3228,3228,3228,Creole,
3423,3228,3228,3228,"other languages available via language line",
3424,3229,3229,3229,English,
3425,3229,3229,3229,Spanish,
3426,3229,3229,3229,Creole,
3427,3230,3230,3230,English,
3428,3230,3230,3230,Spanish,
3429,3230,3230,3230,Creole,
3430,3231,3231,3231,English,
3431,3231,3231,3231,Spanish,
3432,3231,3231,3231,Creole,
3433,3232,3232,3232,English,
3434,3232,3232,3232,Spanish,
3435,3232,3232,3232,Creole,
3436,3237,3237,3237,English,
3437,3237,3237,3237,"Language interpretation services offered",
3438,3239,3239,3239,English,
3439,3239,3239,3239,Spanish,
3440,3239,3239,3239,Creole,
3441,3239,3239,3239,"Interpreters available upon request",
3442,3240,3240,3240,English,
3443,3240,3240,3240,Spanish,
3444,3240,3240,3240,"Language line available",
3445,3241,3241,3241,English,
3446,3241,3241,3241,Spanish,
3447,3241,3241,3241,"Language line available",
3448,3242,3242,3242,English,
3449,3242,3242,3242,Spanish,
3450,3244,3244,3244,English,
3451,3244,3244,3244,Spanish,
3452,3255,3255,3255,English,
3453,3255,3255,3255,Spanish,
3454,3255,3255,3255,Creole,
3455,3256,3256,3256,English,
3456,3256,3256,3256,Spanish,
3457,3256,3256,3256,Creole,
3458,3257,3257,3257,English,
3459,3257,3257,3257,Spanish,
3460,3257,3257,3257,Creole,
3461,3258,3258,3258,English,
3462,3258,3258,3258,Spanish,
3463,3258,3258,3258,Creole,
3464,3259,3259,3259,English,
3465,3259,3259,3259,Spanish,
3466,3259,3259,3259,Creole,
3467,3260,3260,3260,English,
3468,3260,3260,3260,Spanish,
3469,3260,3260,3260,Creole,
3470,3262,3262,3262,English,
3471,3262,3262,3262,Spanish,
3472,3262,3262,3262,Creole,
3473,3262,3262,3262,French,
3474,3278,3278,3278,English,
3475,3278,3278,3278,Spanish,
3476,3278,3278,3278,Creole,
3477,3279,3279,3279,English,
3478,3279,3279,3279,Spanish,
3479,3279,3279,3279,French,
3480,3279,3279,3279,Creole,
3481,3280,3280,3280,English,
3482,3280,3280,3280,Spanish,
3483,3281,3281,3281,English,
3484,3281,3281,3281,Spanish,
3485,3284,3284,3284,English,
3486,3284,3284,3284,Spanish,
3487,3286,3286,3286,English,
3488,3286,3286,3286,Creole,
3489,3286,3286,3286,Spanish,
3490,3288,3288,3288,English,
3491,3288,3288,3288,Spanish,
3492,3288,3288,3288,Creole,
3493,3288,3288,3288,French,
3494,3288,3288,3288,"and additional languages upon request",
3495,3292,3292,3292,English,
3496,3292,3292,3292,Spanish,
3497,3292,3292,3292,Creole,
3498,3292,3292,3292,French,
3499,3292,3292,3292,"and other languages upon request.",
3500,3297,3297,3297,"* English",
3501,3297,3297,3297,"translation services provided for Spanish",
3502,3297,3297,3297,"French and Creole. \n* Hearing impaired parti",
3503,3307,3307,3307,English,
3504,3307,3307,3307,Spanish,
3505,3309,3309,3309,English,
3506,3313,3313,3313,English,
3507,3313,3313,3313,Spanish,
3508,3314,3314,3314,English,
3509,3314,3314,3314,Spanish,
3510,3315,3315,3315,"Over 140 languages with interpreters availabl",
3511,3316,3316,3316,"Over 140 languages with interpreters availabl",
3512,3317,3317,3317,English,
3513,3317,3317,3317,"Spanish with translators provided when reques",
3514,3319,3319,3319,English,
3515,3319,3319,3319,Spanish,
3516,3319,3319,3319,Creole,
3517,3319,3319,3319,"language translation is available",
3518,3320,3320,3320,English,
3519,3320,3320,3320,Spanish,
3520,3333,3333,3333,Spanish,
3521,3333,3333,3333,English,
3522,3335,3335,3335,English,
3523,3335,3335,3335,Spanish,
3524,3335,3335,3335,French,
3525,3335,3335,3335,"and Creole",
3526,3336,3336,3336,English,
3527,3336,3336,3336,Spanish,
3528,3336,3336,3336,French,
3529,3337,3337,3337,English,
3530,3337,3337,3337,Spanish,
3531,3337,3337,3337,Creole,
3532,3339,3339,3339,English,
3533,3339,3339,3339,Spanish,
3534,3339,3339,3339,Creole,
3535,3340,3340,3340,English,
3536,3340,3340,3340,Spanish,
3537,3340,3340,3340,Creole,
3538,3342,3342,3342,English,
3539,3342,3342,3342,Spanish,
3540,3342,3342,3342,Creole,
3541,3343,3343,3343,English,
3542,3343,3343,3343,Spanish,
3543,3347,3347,3347,English,
3544,3347,3347,3347,Spanish,
3545,3347,3347,3347,Creole,
3546,3348,3348,3348,English,
3547,3348,3348,3348,Spanish,
3548,3348,3348,3348,Creole,
3549,3348,3348,3348,"American Sign Language",
3550,3349,3349,3349,English,
3551,3349,3349,3349,Spanish,
3552,3351,3351,3351,English,
3553,3351,3351,3351,Spanish,
3554,3356,3356,3356,English,
3555,3356,3356,3356,Spanish,
3556,3356,3356,3356,Creole,
3557,3358,3358,3358,English,
3558,3358,3358,3358,Spanish,
3559,3382,3382,3382,English,
3560,3382,3382,3382,Spanish,
3561,3382,3382,3382,Creole,
3562,3383,3383,3383,English,
3563,3383,3383,3383,Spanish,
3564,3383,3383,3383,Creole,
3565,3361,3361,3361,English,
3566,3361,3361,3361,Spanish,
3567,3361,3361,3361,Creole,
3568,3366,3366,3366,English,
3569,3366,3366,3366,Spanish,
3570,3366,3366,3366,Creole,
3571,3368,3368,3368,English,
3572,3368,3368,3368,Spanish,
3573,3368,3368,3368,Creole,
3574,3371,3371,3371,English,
3575,3371,3371,3371,Spanish,
3576,3371,3371,3371,Creole,
3577,3373,3373,3373,English,
3578,3373,3373,3373,Spanish,
3579,3373,3373,3373,Creole,
3580,3374,3374,3374,English,
3581,3374,3374,3374,Spanish,
3582,3374,3374,3374,Creole,
3583,3380,3380,3380,English,
3584,3380,3380,3380,Spanish,
3585,3380,3380,3380,Creole,
3586,3381,3381,3381,English,
3587,3381,3381,3381,Spanish,
3588,3381,3381,3381,Creole,
3589,3384,3384,3384,English,
3590,3384,3384,3384,Spanish,
3591,3384,3384,3384,Creole,
3592,3385,3385,3385,English,
3593,3385,3385,3385,Spanish,
3594,3389,3389,3389,English,
3595,3389,3389,3389,Spanish,
3596,3389,3389,3389,Creole,
3597,3391,3391,3391,English,
3598,3391,3391,3391,Spanish,
