ID,service_id,taxonomy_recordid,taxonomy_id,taxonomy_detail
87,638393936667053,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
88,642012149083751,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
89,647183151936796,929094559121639,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
90,657511678545226,917725171609009,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
91,660868979951197,911225335803318,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
92,662641889613680,941516382466411,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
93,616047069998063,789038541797078,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
94,616081055315775,929094559121639,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
95,616081055315775,1077790582995406,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
96,617081192222015,789038541797078,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
97,626861523724993,929094559121639,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
98,626861523724993,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
99,640103169037193,832990803111047,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
100,642284944498747,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
101,642284944498747,941516382466411,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
102,642284944498747,929094559121639,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
103,647772152541651,929094559121639,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
104,651504031814159,832990803111047,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
105,651504031814159,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
106,657179015884472,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
107,668729683192909,832990803111047,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
108,666406976354887,970915508638448,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
109,666406976354887,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
110,667209917494721,941516382466411,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
111,605774245554167,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
112,613307132570587,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
113,615976785591225,917725171609009,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
114,615976785591225,789038541797078,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
115,614149741156528,970915508638448,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
116,636134392103308,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
117,637113061667348,832990803111047,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
118,637113061667348,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
119,637918031832415,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
120,644091225156703,970915508638448,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
121,644620777168393,917725171609009,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
122,674557198522049,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
123,619922899003410,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
124,627760898509669,632609508449013,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
125,639467846851619,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
126,642601279257974,911225335803318,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
127,646395612481753,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
128,644648091160119,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
129,644648091160119,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
130,651208869509343,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
131,653156323573606,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
132,671724061345975,878986697513222,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
133,671724061345975,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
134,672042329600890,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
135,670644496333952,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
136,678882337307747,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
137,685821962980238,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
138,688139575815288,917725171609009,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
139,634028809032783,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
140,635136975520891,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
141,641610186670486,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
142,647232963972591,911225335803318,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
143,647808349539409,832990803111047,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
144,648224105090520,917725171609009,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
145,647361700663696,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
146,656905764489449,917725171609009,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
147,662348348100050,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
148,662348348100050,1077790582995406,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
149,662348348100050,917725171609009,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
150,658231090559812,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
151,665682144219766,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
152,673534610271949,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
153,679830596478752,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
154,679830596478752,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
155,679830596478752,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
156,680052874958118,911225335803318,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
157,681767171553959,878986697513222,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
158,681767171553959,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
159,682308202362189,789038541797078,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
160,682308202362189,970915508638448,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
161,685530407413205,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
162,688871630742360,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
163,695948265970000,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
164,699058261887909,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
165,699918289813778,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
166,699918289813778,1232587316936391,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
167,699918289813778,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
168,699918289813778,789038541797078,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
169,705771849785076,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
170,705771849785076,1077790582995406,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
171,713046095331473,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
172,713046095331473,789038541797078,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
173,724876636641588,970915508638448,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
174,724876636641588,1077790582995406,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
175,738209311024775,917725171609009,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
176,738209311024775,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
177,735696343430795,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
