id,service_id,taxonomy_id,taxonomy_detail
2558,1359,LL-6000,
2559,1359,PH-6200.1800,
2560,1359,LT-3000,
2565,1361,PH-6200.1800,
18118,3616,BH-3800,
2620,1394,RX-8500,
2532,1342,RP-1400.8000-020.15,
2533,1342,RF-2000,
2547,1352,LD-1700,
2566,1362,RP-1400.8000-100,
2567,1362,PL-6400.1500-850,
2587,1375,BH-3800.7000,
22605,8235,RP-6400.1900,
2752,1445,FN-1500.3600,
2753,1445,PS-9800,
18119,3616,BH-3900,
18120,3616,LF-4900.2400,
2594,1379,ND-9000,
22039,8096,BH-8500,
20438,5067,RX-8450.3300-350,
2536,1344,RM-7000.1500,
2546,1351,RM-3300.6600-080,
2550,1355,LV-6000.1000,
2572,1367,BD-5000.1500,
2573,1367,BM-6500.1500,
2617,1392,FF-1900,
2734,1432,LH-2700.1700,
2735,1432,LH-5000,
2738,1432,LH-5100.6500,
2749,1443,RX-8470.8400,
2535,1343,PN-8100,
2554,1357,LT-1750.9550,
11223,6147,PN-8100.5000,
10390,5856,FT-3600.6000-150,
18121,3616,LH-2700.0150,
2747,1441,NS-8000,
10808,6021,PN-8100.3000,
21082,7840,LL-3000.9000,
2777,1461,TJ-3200.5000,
2778,1461,LJ-5000.6600,
2779,1461,LJ-2000.6500,
2782,1462,LH-2700.1700,
2784,1462,RP-1500.1400-500,
2785,1462,TJ-3200.5000,
2786,1462,RF-3300,
2787,1463,RP-1500.1400-800,
2788,1463,RP-1400.8000-825,
2803,1469,DD-1500,
2804,1469,TJ-6500,
2805,1470,TJ-6500,
2806,1470,DD-1500,
2807,1470,DD-2100.1000,
2810,1472,PN-8100.0500-070,
2811,1474,ND-9000,
2817,1479,TJ-3000,
2833,1493,FF-1500,
2835,1495,FF-1500,
20439,5067,RX-8500.6500-050,
2875,1533,LH-2700.1700,
21083,7840,RP-1500.3300,
2921,1556,LH-2700.1700,
18122,3616,LH-5000,
3022,1594,PH-1250,
2836,1496,FF-1500,
2863,1521,FL-6500,
2866,1524,FL-6500,
2870,1528,FL-6500,
21440,7541,RX-8450.8000-180,
2935,1563,LH-2700.1700,
22606,8235,RX-8450.8000-050,
2841,1500,FF-1500,
2864,1522,FL-6500,
2868,1526,FL-6500,
20440,5067,RX-8500.6500-180,
2900,1545,LH-2700.1700,
10161,5748,TJ-3000.8500-850,
10162,5749,TJ-3000.8500-850,
10163,5750,TJ-3000.8500-850,
10165,5752,TJ-3000.8500-850,
10389,5853,DD-1500.4150,
10175,4059,RP-1400.8000-825,
13615,6823,NL-1000.8500,
13616,6823,NL-6000.2000,
13617,6823,NS-8000,
10249,4059,FP-0500.3300,
10191,2236,PX,
24677,1979,RF-3300,
10212,938,PH-1250.1800,
10213,936,PH-1250.1800,
8741,4916,PH-1250.1800,
22067,8104,BH-3700.3000,
15429,1036,TC-5500.8000,
22068,8104,ND-1500,
10235,5787,PH-1250.1800,
21121,1561,TJ-3000.8000,
10267,5800,PH-1250.1800,
10288,5812,RP-5000.5000,
10290,2873,FP-0500,
10293,650,TJ-5500.8500-450,
15640,7108,PH-2400.1500,
3945,2127,PS-9800.9900,
10317,2776,PS-9800.9900,
10320,851,LJ-5000.1500,
10321,47,FT-4500.4600,
21122,1856,BD-5000.1500,
10327,48,DD-1500,
10332,1006,RM-3300.6600-250,
10333,1006,RM-3300.6600-050,
10334,1007,LT-1750.1750,
10353,4413,NL-5000.8000-150,
10355,4416,NL-5000.8000-150,
18181,6936,BH-3800.7000,
15641,7108,HD-1800.6500,
10387,3361,NL-3000.1900,
15642,7111,PH-2400.1500,
22954,753,LF-7300.2000-260,
10399,5864,PH-6200.4600,
10400,5864,PS-9800,
18182,6936,BV-8900.9300-950,
10483,578,TJ-3000,
10482,4059,TJ-3000,
20484,1326,FN-5000,
15643,7110,PH-2400.1500,
18183,6936,BV-8900.9300-180,
15644,7107,HD-1800.6500,
10593,1854,LJ-2000.6500-650,
18184,6936,BV-8900.9300-850,
10620,1904,LT-1750.1750,
10629,5961,LT-1750.1750,
15645,7107,PH-2400.1500,
10636,4109,BH-3500.3400-300,
10637,4109,BH-3900.3000,
10638,4109,FT-4500.1800,
10639,4109,NL-1000.8100,
10678,5346,PN-8100,
22955,753,RP-1400.8000-650,
10724,5991,PH-1250.1800,
11770,2628,PH-6200.8300,
10726,5992,PH-1250.1800,
10727,5992,PS-9800.9900,
10728,5993,PH-1250.1800,
10729,5993,PS-9800.9900,
10730,5994,PH-1250.1800,
10731,5994,PS-9800.9900,
21461,7956,PL-6400.1500-820,
10736,5997,PH-1250.1800,
10738,5997,PS-9800.9900,
18185,6936,BT-8300.1000-450,
10749,6007,FN-1500.2560,
18186,6936,BT-8300.1000-400,
18187,6936,BT-8300.2500,
18188,6936,HL-8120.7800-200,
10815,6025,HD-6000.1300,
13621,6825,NL-1000.8500,
10835,6036,HD-6000.1300,
10818,6027,HD-6000.1300,
10819,6027,HL-8120.7980,
10822,6028,HD-6000.1300,
13622,6825,NL-6000.2000,
13623,6825,NS-8000,
10827,6044,HD-6000.1300,
13725,361,TC-5500,
10832,6032,HD-6000.1300,
16121,3047,PN-8100.1000-080,
10857,6041,PH-0700,
16122,3047,PN-8100.1000-100,
10862,6043,PH-0700,
10863,4109,DM-1800.2000,
10864,4109,NL-5000.5000,
15646,7109,HD-1800.6500,
18189,6936,BM-3000.2000-250,
10867,4109,FT-9400,
20485,1326,FP-0500,
10895,5456,PX,
10896,4120,PX,
10883,6055,PH-1000,
10897,4121,PX,
10898,4123,PX,
10900,6060,LV-2400,
10903,6063,LV-2400,
11309,4459,PL-6400.1500-820,
11769,960,BT-8400.8500,
10910,6065,RP-1400.8000-050,
10911,6065,PX,
20486,1326,RR-5150.5000-700,
12030,6453,PH-6500.1500-140,
12033,1361,PN-8100.1000,
22959,8329,BD-1800.8200-250,
18196,6552,TQ-1500,
12045,5102,PX,
12050,386,PX,
12054,52,TB-7000.6000,
11742,5804,PL-6400.1500-820,
11977,6421,PN-8100.4500-200,
22960,8329,BM-6500.1500-100,
12037,6458,PL-6400.1500-820,
12043,3262,PX,
12044,6025,HL-8120.7980,
12053,1831,BH-1800.8500,
12055,5283,TB-7000.6000,
12077,2402,PH-1250.1800,
12085,2935,PH-0320.0200,
12086,6329,LR-1700,
18197,6598,TQ-1500,
12088,6330,RP-1400.8000,
18364,5900,BD-1875.2000,
12092,6468,LH-2700.1700,
12093,6468,TJ-3000,
12102,6473,PH-1250.1800,
12103,6473,PS-9800.9900,
12106,2744,PS-9800.9900,
12107,6471,PH-1250.1800,
12115,211,RP-5000.5000,
13629,5692,PX,
12119,214,PH-6200.8400,
12122,6478,FN-1500.3600,
11382,2127,PL-6400.1500-820,
11429,2839,PH-1250.1400,
11430,2828,PH-1250.1400,
11431,2835,PH-1250.1400,
11432,2826,PH-1250.1400,
11433,2827,PH-1250.1400,
11404,6216,HH-4500.1800,
22071,8105,LJ-2000.6500-650,
11408,4902,PL-6400.1500-820,
22072,8105,LT-1750.8000,
11423,4318,LR-0450,
11424,4317,LR-0450,
11426,2260,PL-6400.1500-820,
11436,2842,BD-5000.1500,
11747,6383,PL-6400.1500-820,
11443,6221,BD-5000.1500,
11444,6221,BD-5000.3500,
11445,6221,PL-7000,
13631,6829,TD-1100.1400,
11446,6221,RF-2500,
11447,6221,RF-3300,
11448,6221,TC-5500.8000,
11449,6222,BD-5000.1500,
11454,6222,TC-5500.8000,
11758,6386,BT-8500.1000-200,
11883,4258,LR-6400,
11905,1119,FT-4950,
11906,1119,DD-1500.4150-450,
11907,4169,LJ-2000.6500-700,
11910,1121,DD-1500.4150-450,
11911,1121,FT-4950,
11913,1121,PX-1850.4000-030,
11914,1119,PX-1850.4000-030,
13726,150,TI-1800.1500-250,
11930,441,TJ-3000.8000,
11932,436,DM-1800.1000,
18198,6600,PH-2360.2400,
16126,6370,LH-3000.0200,
1653,835,RM-6500.1500,
1654,835,RF-3300,
16127,6370,LH-3000.3050,
11455,6223,BD-5000.1500,
11460,6223,TC-5500.8000,
11461,6224,BH-1800.1500-330,
11463,2845,PH-1450.7000,
11464,2845,ND-2000.3500,
11468,6226,TH-2600.1550,
11469,6226,TH-2600.6450-195,
16128,6370,LH-3500.0200-140,
22961,8329,BM-6500.1500-150,
11486,2773,PL-6400.1500-820,
22450,8194,LH-6700.6400-300,
11493,3037,PL-6400.1500-820,
23918,8557,PL-6400.1500-820,
11495,4127,PL-6400.1500-820,
11497,2569,PL-6400.1500-820,
11498,2559,PL-6400.1500-820,
11499,2561,PL-6400.1500-820,
11500,2570,PL-6400.1500-820,
11503,2591,PL-6400.1500-820,
11504,2588,PL-6400.1500-820,
11505,2564,PL-6400.1500-820,
11507,2587,PL-6400.1500-820,
11508,2584,PL-6400.1500-820,
11509,2580,PL-6400.1500-820,
11511,2575,PL-6400.1500-820,
11513,2577,PL-6400.1500-820,
11514,4458,PL-6400.1500-820,
11515,2568,PL-6400.1500-820,
11517,4089,PL-6400.1500-820,
11519,5369,PL-6400.1500-820,
11522,2294,PL-6400.1500-820,
11537,3448,PL-6400.1500-820,
11539,991,PL-6400.1500-820,
11852,6356,LH-3000.0200,
11854,6356,LH-3500.0200-140,
11856,6356,LH-3500.0200-330,
11879,2654,BT-8300,
11912,1121,DD-1500.4280-600,
11931,439,DM-1800.1700,
12039,5367,PX,
13888,6892,BH-3800,
13944,6610,BV-8900.9300,
14024,6929,PL-6400.7000-250,
12490,1,PX,
12491,1613,PH-1000,
12498,2963,JR-1900.2000,
12499,2963,JR-1950,
12500,2963,LJ-5000.8000,
12501,2964,JR-1900.2000,
12502,2964,JR-1950,
12503,2964,LJ-5000.8000,
12504,2965,JR-1900.2000,
12505,2965,JR-1950,
12506,2965,LJ-5000.8000,
12507,2966,JR-1900.2000,
12508,2966,JR-1950,
12509,2966,LJ-5000.8000,
12510,2967,JR-1900.2000,
12511,2967,JR-1950,
12512,2967,LJ-5000.8000,
12513,3007,JR-1900.2000,
12514,3007,JR-1950,
12515,3007,LJ-5000.8000,
12516,2968,JR-1900.2000,
12517,2968,JR-1950,
12518,2968,LJ-5000.8000,
12519,2969,JR-1900.2000,
12520,2969,JR-1950,
12521,2969,LJ-5000.8000,
12522,2970,JR-1900.2000,
12523,2970,JR-1950,
12524,2970,LJ-5000.8000,
12525,2962,JR-1900.2000,
12526,2962,JR-1950,
12527,2962,LJ-5000.8000,
12528,2971,JR-1900.2000,
12529,2971,JR-1950,
12530,2971,LJ-5000.8000,
18207,6608,TD-1100.1400,
20493,1860,PX,
18208,6597,TD-1100.1400,
18209,6617,TD-1100.1400,
18366,5549,LL-3000.1500,
18455,3538,LF-4900.1700,
18456,3538,LR-1570.8500,
20494,7741,BH-3900.3050-180,
22965,8329,RP-1400.8000-650,
20496,3966,PW-9000,
20497,3966,TD-1200,
20498,3966,TD-1600.1770,
20499,3966,TD-1600.3100-950,
20500,2654,HL-8700,
20501,2654,PH-1400.5000-100,
20502,2654,PH-2360.2300,
20503,2654,RD-1000.1000,
23001,7514,RX-8450.7900,
18210,6639,TD-1100.1400,
18211,6666,TD-1100.1400,
18213,6692,TD-1100.1400,
18217,6620,TD-1100.1400,
18218,6620,PH-2360.2400,
18221,2060,RX-8250.8000,
18222,2060,RX-8250.1700,
18223,2060,RX-8250.0500,
18368,5549,RM-3300,
18369,5549,LV-3300.5000,
18370,5549,LD-3300,
18371,5549,LV-1800,
18372,5549,LV-3300.2800,
18373,5549,LV-6400,
18374,5549,LV-3300.1500,
18375,5549,LV-7500,
18376,5549,LT-3500,
18377,5549,LV-3300.6000,
18378,5549,LJ-5000.1700-320,
18379,5549,LV-6700,
18380,5549,LT-1750.9550,
18381,5549,LV-8300.9000,
18382,5549,LV-8300,
18383,5549,LV-3300,
18384,5549,LH-6600,
18385,5549,LV-6800,
18386,5549,LH-0600.6500-650,
18387,5549,LV-5500,
18388,5549,RX-1700.1700,
18457,6921,LF-7100.2500,
18458,6921,LV-6800,
18459,6921,LT-1750.9550,
18460,6921,LF-4900.2400,
18461,6921,LF-4900.8000,
18462,6921,LH-2700.2500,
18463,6921,LF-5280.1500,
18464,6921,LJ-2000.6750,
18465,6921,LV-2400.6350,
18466,6921,LR-8000.0500-030,
18467,6921,LH-6700.6300,
18468,6921,LT-3400.0100,
18469,6921,LT-3400.1500,
18470,6921,LV-1600.1300-150,
18471,6921,LV-1600.1750-170,
18472,6921,LV-1600.1500,
18473,6921,LV-1600.2400,
18474,6921,LV-1600.6400,
18212,6675,TD-1100.1400,
18224,2060,RF-2500,
18225,2060,RP-1400.8000-805,
18227,2062,RP-1400.8000-805,
20504,4424,PH-6200.4550,
20505,4424,PH-6200.8400,
20506,4424,RF-2000,
20507,4424,RF-2500,
20508,4424,RF-3300,
15114,7109,LF-7000.1730,
15116,7109,TP-6500.1800-700,
23499,8418,NL-1000.8500,
15354,5341,BH-8400.6000-840,
23500,8418,NL-6000.2000,
15356,5341,LR-3200,
15357,5341,ND-6500.8120,
15358,5341,PH-3300.6500,
15359,5341,PH-6200.4600,
15360,5341,PH-6200.8300,
23501,8418,NS-8000,
15454,6753,BD-5000.1500,
15457,6753,TC-5500.8000,
20547,4294,PH-0320.0200,
15458,1032,BD-5000.1500,
15461,1032,TC-5500.8000,
18417,7503,RM-7000.1500,
15466,1035,BD-5000.1500,
15469,1035,TC-5500.8000,
15470,1027,BD-5000.1500,
15473,1027,TC-5500.8000,
15513,618,BH-8400.6000-840,
15514,618,TC-1700,
15518,5648,PL-6400.1500-820,
15532,6065,TR-1000.5000,
15534,7203,PH-1000,
15535,7203,PH-2360.9500,
15536,7204,PH-1000,
15539,6341,PX,
15541,2733,PX,
15119,7110,HL-3010,
15120,7110,LF-7000.1730,
15121,7110,TP-6500.1800-700,
18246,6648,TD-1100.1400,
15122,7111,HD-1800.8000,
15124,7111,HL-3010,
15125,7111,LF-7000.1730,
15126,7111,TP-6500.1800-700,
15131,7113,FT-4800,
15362,743,LF-4900.2400,
15366,743,LN-1500,
22610,8236,RM-6500.6500,
15371,741,LF-4900.2400,
15375,741,LN-1500,
15474,5179,DD-1500.8700,
15475,5179,JD-6500.9500,
15476,5179,JR-8000.6400-100,
15477,5179,DD-1500.8850,
15478,5179,DD-1500.5900,
15479,5179,JP-6500.2000,
15499,1311,RP-6400.8000-660,
15500,7193,FL-6500,
15515,6193,RX-1700.0500,
15516,6193,RX-1700.1700,
22967,8328,BM-6500.1500-100,
15520,3024,BH-3800.7000,
15522,3024,FN-1500.1900-800,
15523,3024,FN-1500.9100-180,
15524,3024,RP-1400.8000-020.80,
15533,6065,LF-7000.1700,
15542,447,PX,
15543,902,PH-1250.1800,
15544,902,PL-6400.1500-820,
24724,7738,LF-4900.2145,
24725,7738,LR-8000.0500-030,
15549,2847,PX,
15555,3381,PH-2400.1900,
15556,3381,PH-2400.2000,
15557,3381,FP-0500.3300,
15558,3361,PH-1000,
15559,3361,PH-2400.1300,
18247,6648,TQ-1500,
18252,6667,TQ-1500,
16158,6393,LH-3000.0200,
16159,6393,LH-3000.3050,
16161,6393,LH-3500.0200-200,
21509,7977,PL-7000.8800,
15751,5630,PB-0900,
15755,3317,LL-3000.1500,
15760,7230,PH-0320.0200,
15761,7230,PH-6200.4600,
15762,7229,TC-5500.8000,
15763,3286,RM-6500.5000,
15773,5260,BM-6500.1500-150,
15776,5028,FT-6100,
15777,5028,RP-1400.8000-100,
15778,5028,RP-1400.8000-020.80,
15779,4831,FT-6100,
15780,4831,RD-6200,
15781,4831,LH-2700,
15782,944,PL-6400.1500-820,
15799,1373,RX-8450.7000-700,
15800,1373,RX-8450.7000-750,
15804,5055,FN-1500.8100,
15805,5055,PL-7000.5800,
15806,5055,PL-7000.8800,
15811,2828,PH-6100.6800,
22968,8328,BM-6500.1500-150,
15813,4813,BH-8500.8000,
15814,2852,RX-8450.7000-700,
15815,2852,RX-8450.7000-750,
15817,3156,LV-6800.6880,
15823,1097,ND-6500.1500,
15824,1098,ND-2000.9000,
15825,1100,ND-6500.1500,
15826,1100,HH-0500.0500,
15827,1100,ND-2000.1500-160,
15828,1101,ND-2000.3500-150,
16012,7197,LF-7000.1700,
16013,7197,LR-0450.0550,
16014,7197,LR-6200.8000,
16015,7197,LR-8000.0500-050.10,
16016,7197,RD-1500,
16168,7255,LV-1600.2400,
16169,7255,LH-6600,
16170,7255,RX-8450.8000-050,
16171,7255,RX-8450.8000-180,
16172,7255,BH-3900.3100,
16017,7197,RF-2000,
16018,7197,RP-8000.6600,
16025,3009,FT-3600.1500,
16026,3009,LF-7000.1700,
16027,3009,PH-0300.0350,
16028,3009,RP-1400.8000-070,
16029,3009,RP-5000.5000-050,
16030,3009,ND-2000.1500-160,
16031,3009,RP-5000.6400,
16032,3009,RP-1400.8000-020.18,
16033,3009,RP-1400.8000-800,
16034,3009,LT-9500.9550-100,
16037,1126,FF-3300.3400,
16038,1126,TD-1600.1530-140,
16039,6902,LH-5000,
16040,661,LH-5000,
16041,658,LH-5000,
16042,6041,FT-4800,
16044,6042,FT-4800,
16046,6043,FT-4800,
16048,7242,HL-2500.1800,
16049,7242,HH-4500.1800,
16051,1058,RX-8250.0500,
16052,1058,RX-8250.1700,
16056,1056,RX-8250.0500,
16057,1056,RX-8250.1700,
16058,1057,RX-8250.1700,
16059,1057,RX-8250.0500,
16060,1057,PH-6100.6800,
16061,5264,PS-9800.8500,
16062,3316,RP-1500.1400-150,
16064,4053,HH-4500.2000,
16067,6366,PS-9800.9900,
16068,6366,TJ-3000,
16069,5082,FL-8200,
16166,7251,LN-1500,
16173,7256,PH-1250.1800,
22970,8328,LJ-2000.6750,
16211,739,RX-8450.1150-150,
16212,739,RX-8450.1150-180,
16213,739,RF-2000,
16215,7265,BH-8400.6000-280,
16216,7265,LR-3200,
16217,2874,ND-9000,
16218,2874,ND-6500.8120,
16219,2875,RF-3300,
16220,2875,ND-9000,
16221,2875,ND-6500.8120,
16222,2875,ND-2000.1500-160,
16223,2875,HH-9000,
16224,2875,FP-0500.7800,
16227,3531,BH-8400.6000-060,
16228,3531,RM-7000.0500,
16229,4169,LJ-5000.6600,
16230,4169,PH-6100.1800-250,
16231,4169,PH-6100.6800,
16232,4170,PH-6100.6800,
16233,4170,PH-6100.1800-250,
16234,4170,LJ-5000.6600,
16235,6149,PN-8100.6500-650,
16236,2341,PN-8100.3000,
16237,6139,PN-8100.3000,
16238,7266,PH-1250.1800,
16239,7266,PS-9800.9900,
16240,7266,PX,
16241,7267,PH-1250.1800,
16242,7267,PS-9800.9900,
16243,7267,PX,
16244,7268,PS-9800.9900,
16245,7268,PH-1250.1800,
16246,7268,PX,
16247,7269,PH-1250.1800,
16248,7269,PS-9800.9900,
16249,7269,PX,
16250,7270,PH-1250.1800,
16251,7270,PS-9800.9900,
16252,7270,PX,
16258,6796,BD-1800.8200-250,
16259,6796,BM-6500.1500-100,
16260,6796,BM-6500.1500-500,
16261,6796,LJ-2000.6500,
16262,6796,LJ-2000.6750,
16263,6796,NL-5000.5000,
16264,6796,NL-6000.2000,
16265,6796,NL-6000.9500,
16266,6796,PH-6100.1800-250,
16267,6796,PH-6100.6800,
16268,6796,TI-1800.1500-100,
16269,5431,HL-2500.1500,
16270,5431,HL-2500.2900,
16271,5431,PX,
16272,3815,FL-2000,
16273,6332,BM-6500.1500-120,
16274,6332,BM-6500.1500-800,
16275,6332,TI-1800.1500-250,
16276,1405,LH-6700.6300,
16277,737,PH-6100.1800-250,
16278,7271,LR-8000.0500-800,
16279,7272,PN-8100.6500-650,
21510,7977,PL-6400.1500-820,
16283,2507,PS-9800.9900,
16456,1379,LR-6400.1500,
16457,1379,LH-0600.5000-100,
16458,1379,LH-5100.1750,
16459,1823,RX-8450.3300-300,
16460,1823,RX-8450.3300-350,
16461,1823,RX-8450.8100-050,
16462,1823,RX-8450.8100-180,
16488,1990,LH-3000,
16489,1990,T,
16490,1990,TD-1600,
16491,1990,TN,
16492,5403,LH-3500.2500,
18254,6693,TD-1100.1400,
18255,6693,TQ-1500,
18420,7503,RP-5000.1500,
16531,5615,PH-6200.8300,
16532,5615,DM-2000,
16533,5609,RM-6500.1500,
16540,5108,TJ-3000,
16541,926,FL-6500,
21478,6499,PL-6400.1500-820,
21511,7978,PN-8100.1000-100,
16546,6867,PH-6100.6800,
16550,7289,PN-8100.1000-800,
16551,7290,DM-1980,
16552,7290,DM-2000,
16553,7290,DM-6500,
16555,7290,ND-2000.3500,
16556,7290,ND-6500,
16557,7290,TP-2100,
16558,7291,RP-1400.8000-100,
16560,1365,BD-5000.8300,
16561,1365,BH-1800,
16562,1365,BM-6500.1500-050,
16563,1365,ND-3500.3600,
16564,1365,RX-8450.7000-700,
16565,1365,RX-8450.7000-750,
16566,1365,LN-1500,
16567,1365,BH-8600,
16568,1365,FT-3200,
16569,6291,FN-1500.1900-800,
16570,6291,FN-1500.9100-180,
16571,6291,RP-1400.8000-020.80,
16581,6275,HH-4500.1800,
16585,6440,PH-6500.0500-050,
16586,6440,PH-6500.0500-180,
16587,6441,PH-6500.0500-050,
16588,6441,PH-6500.0500-180,
16589,6452,PH-6500.1500-140,
25216,8893,PH-1250.1800,
25217,8893,PS-9800.9900,
16593,1367,BM-6500.6500-150,
16598,4493,PH-1000,
16599,4493,PH-6100,
16600,4493,TQ-1500,
16601,6125,LJ-5000.1500-650,
16602,6125,PH-6100.1800-250,
16603,6125,LJ-5000.1000,
16604,6125,LJ-5000.1500-150,
16605,6125,LJ-5000.6600,
16606,6125,LH-2700.2000-330,
22971,8328,PH-6100.1800-250,
22972,8328,RP-1400.8000-650,
23002,7514,LF-5280.8900,
16607,6387,BT-8300,
16608,6387,BH-0500,
16609,6387,PH-1000.8500,
16610,6387,FT-1000.9000,
16611,6387,TM-5200,
16612,6387,FT-3200,
16613,6387,PH-2400.1500,
16614,6387,BH-3800.7000,
16616,3317,PX,
16617,5268,LJ-2000.1000-800,
16618,5268,LV-8300.9000,
16619,5268,LT-1750.8000,
16622,5268,LF-4900.1500-650,
16623,5268,LJ-2000.3300,
16627,4284,JR-1900.2000,
16628,4284,JR-1950,
16629,4284,LJ-5000.8000,
16630,2997,JR-1900.2000,
16631,2997,JR-1950,
16632,2997,LJ-5000.8000,
16633,2972,JR-1900.2000,
16634,2972,JR-1950,
16635,2972,LJ-5000.8000,
18283,7490,BD-1800.2000-640,
18293,6601,BV-8900.9300-180,
18312,6883,BD-1800.2250,
18313,6883,BT-8300.1000-400,
18314,6883,BH-3800.7000,
23598,6301,PD-7600.0500,
16636,2956,JR-1900.2000,
16637,2956,JR-1950,
16638,2956,LJ-5000.8000,
16639,2973,JR-1900.2000,
16640,2973,JR-1950,
16641,2973,LJ-5000.8000,
16642,5756,JR-1900.2000,
16643,5756,JR-1950,
16644,5756,LJ-5000.8000,
16645,2974,JR-1900.2000,
16646,2974,JR-1950,
16647,2974,LJ-5000.8000,
18338,1183,FT-1800.1850,
18341,2675,PL-6400.1500-820,
18342,7499,TJ-3000.8000,
18345,7037,FN-1900.2500,
18346,7040,FN-1300,
18348,7500,FN-1900.2500,
20548,1015,LE,
20641,621,BH-8400,
16717,2989,JR-1900.2000,
16718,2989,JR-1950,
16719,2989,LJ-5000.8000,
16720,2990,JR-1900.2000,
16721,2990,JR-1950,
16722,2990,LJ-5000.8000,
16723,2958,JR-1900.2000,
16724,2958,JR-1950,
16725,2958,LJ-5000.8000,
16726,5758,JR-1900.2000,
16727,5758,JR-1950,
16728,5758,LJ-5000.8000,
16729,2991,JR-1900.2000,
16730,2991,JR-1950,
16731,2991,LJ-5000.8000,
16732,3001,JR-1900.2000,
16733,3001,JR-1950,
16734,3001,LJ-5000.8000,
16735,3006,JR-1900.2000,
16736,3006,JR-1950,
16737,3006,LJ-5000.8000,
16738,3003,JR-1900.2000,
16739,3003,JR-1950,
16740,3003,LJ-5000.8000,
16741,2986,JR-1900.2000,
16742,2986,JR-1950,
16743,2986,LJ-5000.8000,
18307,6678,TD-1100.1400,
18308,6678,BV-8900.9300-180,
18322,7493,TH-1700.8000,
18325,231,LV-6800,
18326,231,PX,
18335,7498,LH-0500.0900-100,
18336,7498,LH-0500.0900-150,
18339,3440,LL-3000.1500,
18343,7499,FP-0500.3500,
18344,7106,PH-2400.1500,
18347,3620,FL-8200,
18349,7501,FN-1900.2500,
18350,5311,FP-0500.2500,
16744,2992,JR-1900.2000,
16745,2992,JR-1950,
16746,2992,LJ-5000.8000,
16747,2959,JR-1900.2000,
16748,2959,JR-1950,
16749,2959,LJ-5000.8000,
16750,3002,JR-1900.2000,
16751,3002,JR-1950,
16752,3002,LJ-5000.8000,
16753,2993,JR-1900.2000,
16754,2993,JR-1950,
16755,2993,LJ-5000.8000,
16756,3004,JR-1900.2000,
16757,3004,JR-1950,
16758,3004,LJ-5000.8000,
16759,2995,JR-1900.2000,
16760,2995,JR-1950,
16761,2995,LJ-5000.8000,
16762,2994,JR-1900.2000,
16763,2994,JR-1950,
16764,2994,LJ-5000.8000,
16765,4288,JR-1900.2000,
16766,4288,JR-1950,
16767,4288,LJ-5000.8000,
16768,4289,JR-1900.2000,
16769,4289,JR-1950,
16770,4289,LJ-5000.8000,
24088,8653,RF-3300,
18310,6688,TD-1100.1400,
18340,4187,JP-6500.6500-100,
18351,5311,LR-3100.1800-050,
18352,5311,PX,
18437,3538,LL-3000.1500,
18438,3538,LV-3300.5000,
18439,3538,LV-3300.1500,
18440,3538,LF-4800,
18441,3538,LF-4900.1500-500,
18442,3538,LF-8000.5250,
18435,7504,LN-1500,
18443,3538,LT-3200,
18444,3538,LD-3300,
18445,3538,LF-5280,
18446,3538,LV-3300.6500,
18447,3538,LH-6300.6400,
16771,4290,JR-1900.2000,
16772,4290,JR-1950,
16773,4290,LJ-5000.8000,
16774,4291,JR-1900.2000,
16775,4291,JR-1950,
16776,4291,LJ-5000.8000,
16777,2996,JR-1900.2000,
16778,2996,JR-1950,
16779,2996,LJ-5000.8000,
16780,5761,JR-1900.2000,
16781,5761,JR-1950,
16782,5761,LJ-5000.8000,
16783,5762,JR-1900.2000,
16784,5762,JR-1950,
18752,3458,HL-2500.2900,
18753,3458,FT-8000.2500,
18754,1533,TJ-3000.8000,
18756,5860,TA-5500.3000,
18757,1540,TJ-3000.8000,
18758,1541,TJ-3000.8000,
18759,1547,TJ-3000.8000,
7361,1214,BH-7000.4600-450,
18760,7547,RX-8450.3300-300,
18761,7547,RX-8450.3300-350,
18788,1755,LH-2700.1700,
18764,7548,RX-8450.1150-150,
18765,7548,RX-8450.1150-180,
18789,1755,TJ-3000,
18790,6789,TJ-3000.8000,
18791,4182,PN-8100.1000-080,
18792,7552,PN-8100.1000-080,
18776,7551,PN-8100.0500-230,
18777,7551,PN-8100.0500-235,
18778,2953,PL-7000.8900-080,
18779,2953,PL-7000.5800-400,
18781,2953,PL-7000.8900-800,
18782,2953,PL-7000.8900-100,
18783,2953,PL-7400.1700,
18785,1545,TJ-3000.8000,
18786,1555,TJ-3000.8000,
18787,1556,TJ-3000.8000,
18793,7553,PN-8100.1000-080,
18797,7556,PN-8100.1000-250,
18795,7554,PN-8100.1000-250,
18796,7555,PN-8100.1000-250,
18798,7557,PN-8100.1000-250,
18799,7463,RP-1400.8000-900,
18800,6660,BD-1800.2000-640,
18801,6660,BV-8900.9300,
18802,6668,BD-1800.2000-640,
18803,6682,BD-1800.2000-640,
18804,6682,BV-8900.9300,
18806,6610,BD-1800.2000-640,
18807,6619,BD-1800.2000-640,
18808,6650,BD-1800.2000-640,
22126,7316,RP-8000.6600,
18811,2866,RP-1500.1400-260,
18812,2866,RP-1400.8000-805,
18813,7558,RP-1400.8000-805,
18814,7558,RP-1400.8000-825,
18815,7558,RP-1500.1400-260,
18816,7558,RP-1500.1400-800,
18817,7558,TD-1600.3100-250,
18818,7559,RP-1400.8000-805,
