id,service_id,location_id,service_at_location_id,weekday,opens_at,closes_at,original_text
,7623,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7623,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7623,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7624,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7624,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7624,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7624,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7624,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7625,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7625,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7625,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7625,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7625,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7626,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7626,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7626,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7626,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7626,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7627,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7627,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7627,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7627,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7627,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7628,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7628,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7628,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7628,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7628,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7629,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7629,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7629,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7629,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7629,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7630,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7630,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7630,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7630,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7630,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7631,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7631,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7631,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7631,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7631,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7632,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7632,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7632,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7632,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7632,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7633,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7633,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7633,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7633,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7633,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7634,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7634,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7634,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7634,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7634,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7635,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7635,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7635,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7635,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7635,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7640,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7640,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7640,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7640,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7640,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,7644,,,Monday,3:00pm,6:00pm,"3:00pm-6:00pm, Mon-Fri"
,7644,,,Tuesday,3:00pm,6:00pm,"3:00pm-6:00pm, Mon-Fri"
,7644,,,Wednesday,3:00pm,6:00pm,"3:00pm-6:00pm, Mon-Fri"
,7644,,,Thursday,3:00pm,6:00pm,"3:00pm-6:00pm, Mon-Fri"
,7644,,,Friday,3:00pm,6:00pm,"3:00pm-6:00pm, Mon-Fri"
,7645,,,Monday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7645,,,Tuesday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7645,,,Wednesday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7645,,,Thursday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7645,,,Friday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7646,,,Monday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7646,,,Tuesday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7646,,,Wednesday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7646,,,Thursday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7646,,,Friday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7647,,,Monday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7647,,,Tuesday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7647,,,Wednesday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7647,,,Thursday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7647,,,Friday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7648,,,Monday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7648,,,Tuesday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7648,,,Wednesday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7648,,,Thursday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7648,,,Friday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7649,,,Monday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7649,,,Tuesday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7649,,,Wednesday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7649,,,Thursday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,7649,,,Friday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,17,,,Monday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,17,,,Tuesday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,17,,,Wednesday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,17,,,Thursday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,17,,,Friday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,21,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,21,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,21,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,21,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,21,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,23,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,23,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,23,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,23,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,23,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,29,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,29,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,29,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,29,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,29,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,30,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,30,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,30,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,30,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,30,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,31,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,31,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,31,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,31,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,31,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,32,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,32,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,32,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,32,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,32,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,34,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,34,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,34,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,34,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,34,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,35,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,35,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,35,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,35,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,35,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,39,,,Monday,7:00am,3:30pm,"7:00am-3:30pm, Mon-Fri"
,39,,,Tuesday,7:00am,3:30pm,"7:00am-3:30pm, Mon-Fri"
,39,,,Wednesday,7:00am,3:30pm,"7:00am-3:30pm, Mon-Fri"
,39,,,Thursday,7:00am,3:30pm,"7:00am-3:30pm, Mon-Fri"
,39,,,Friday,7:00am,3:30pm,"7:00am-3:30pm, Mon-Fri"
,44,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,44,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,44,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,44,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,44,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,45,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,45,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,45,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,45,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,45,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,46,,,Monday,8:00am,4:30pm,"8:00am-4:30pm, Mon-Fri"
,46,,,Tuesday,8:00am,4:30pm,"8:00am-4:30pm, Mon-Fri"
,46,,,Wednesday,8:00am,4:30pm,"8:00am-4:30pm, Mon-Fri"
,46,,,Thursday,8:00am,4:30pm,"8:00am-4:30pm, Mon-Fri"
,46,,,Friday,8:00am,4:30pm,"8:00am-4:30pm, Mon-Fri"
,47,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,47,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,47,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,47,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,47,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,48,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,48,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,48,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,48,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,48,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,50,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,50,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,50,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,50,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,50,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,51,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,51,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,51,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,51,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,51,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,53,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,53,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,53,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,53,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,53,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,55,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,55,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,55,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,55,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,55,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,57,,,Monday,10:00am,6:00pm,"10:00am-6:00pm, Mon-Fri"
,57,,,Tuesday,10:00am,6:00pm,"10:00am-6:00pm, Mon-Fri"
,57,,,Wednesday,10:00am,6:00pm,"10:00am-6:00pm, Mon-Fri"
,57,,,Thursday,10:00am,6:00pm,"10:00am-6:00pm, Mon-Fri"
,57,,,Friday,10:00am,6:00pm,"10:00am-6:00pm, Mon-Fri"
,58,,,Saturday,11:00am,9:00pm,"11:00am-9:00pm, Mon-Thur;\n9:00am-3:00pm, Sat"
,59,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,59,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,59,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,59,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,59,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,62,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,62,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,62,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,62,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,62,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,63,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,63,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,63,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,63,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,63,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,64,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,64,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,64,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,64,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,64,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,65,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,65,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,65,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,65,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,65,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,66,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,66,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,66,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,66,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,66,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,67,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,67,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,67,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,67,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,67,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,68,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,68,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,68,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,68,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,68,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,69,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,69,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,69,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,69,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,69,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,70,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,70,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,70,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,70,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,70,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,72,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,72,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,72,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,72,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,72,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,73,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,73,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,73,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,73,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,73,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,74,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,74,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,74,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,74,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,74,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,75,,,Monday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,75,,,Tuesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,75,,,Wednesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,75,,,Thursday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,75,,,Friday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,76,,,Monday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,76,,,Tuesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,76,,,Wednesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,76,,,Thursday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,76,,,Friday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,77,,,Monday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,77,,,Tuesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,77,,,Wednesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,77,,,Thursday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,77,,,Friday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,78,,,Monday,7:00am,6:00pm,"7:00am-6:00pm, Mon-Fri"
,78,,,Tuesday,7:00am,6:00pm,"7:00am-6:00pm, Mon-Fri"
,78,,,Wednesday,7:00am,6:00pm,"7:00am-6:00pm, Mon-Fri"
,78,,,Thursday,7:00am,6:00pm,"7:00am-6:00pm, Mon-Fri"
,78,,,Friday,7:00am,6:00pm,"7:00am-6:00pm, Mon-Fri"
,81,,,Monday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,81,,,Tuesday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,81,,,Wednesday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,81,,,Thursday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,81,,,Friday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,82,,,Monday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,82,,,Tuesday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,82,,,Wednesday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,82,,,Thursday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,82,,,Friday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,85,,,Monday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,85,,,Tuesday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,85,,,Wednesday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,85,,,Thursday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,85,,,Friday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,89,,,Wednesday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri;\n8:30am-7:00pm, Wed"
,94,,,Monday,8:30am,5:15pm,"8:30am-5:15pm, Mon, Tue, Thur, Fri;\n8:30am-6:45pm, Wed"
,94,,,Tuesday,8:30am,5:15pm,"8:30am-5:15pm, Mon, Tue, Thur, Fri;\n8:30am-6:45pm, Wed"
,94,,,Wednesday,8:30am,5:15pm,"8:30am-5:15pm, Mon, Tue, Thur, Fri;\n8:30am-6:45pm, Wed"
,95,,,Monday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,95,,,Tuesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,95,,,Wednesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,95,,,Thursday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,95,,,Friday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,97,,,Monday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,97,,,Tuesday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,97,,,Wednesday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,97,,,Thursday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,97,,,Friday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,98,,,Monday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,98,,,Tuesday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,98,,,Wednesday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,98,,,Thursday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,98,,,Friday,8:30am,5:15pm,"8:30am-5:15pm, Mon-Fri"
,99,,,Monday,8:30am,5:15pm,"8:30am-5:15pm, Mon, Tue, Thur, Fri;\n8:30am-7:00pm, Wed"
,99,,,Tuesday,8:30am,5:15pm,"8:30am-5:15pm, Mon, Tue, Thur, Fri;\n8:30am-7:00pm, Wed"
,99,,,Wednesday,8:30am,5:15pm,"8:30am-5:15pm, Mon, Tue, Thur, Fri;\n8:30am-7:00pm, Wed"
,100,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,100,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,100,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,100,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
