id,service_id,taxonomy_id,taxonomy_detail
25016-3735,7197,YJ-8750.1500,
25017-3736,7197,YJ-8750.1500,
25019-3737,8854,YJ-8750.1500,
25020-3738,8854,YJ-8750.1500,
25027-3739,8858,YJ-8750.1500,
25028-3740,8858,YJ-8750.1500,
25033-3741,8859,YJ-8750.1500,
25037-3742,8863,YJ-8750.1500,
25064-3743,8871,YJ-8750.1500,
25065-3744,8872,YJ-8750.1500,
25066-3745,8873,YJ-8750.1500,
25232-3746,8896,YJ-8750.1500,
25245-3747,8900,YJ-8750.1500,
25246-3748,8900,YJ-8750.1500,
25247-3749,8901,YJ-8750.1500,
25248-3750,8901,YJ-8750.1500,
25249-3751,8902,YJ-8750.1500,
25250-3752,8902,YJ-8750.1500,
25273-3753,8917,YJ-8750.1500,
25274-3754,8917,YJ-8750.1500,
25275-3755,8917,YJ-8750.1500,
25555-3756,8997,YJ-8750.1500,
969-3757,471,YJ-8750.9000,
971-3758,472,YJ-8750.9000,
13202-3759,6703,YJ-8750.9000,
13209-3760,468,YJ-8750.9000,
13210-3761,470,YJ-8750.9000,
13212-3762,475,YJ-8750.9000,
13213-3763,474,YJ-8750.9000,
17939-3764,471,YJ-8750.9000,
17940-3765,471,YJ-8750.9000,
4360-3766,2410,YJ-8780,
4361-3767,2410,YJ-8780,
16276-3768,1405,YJ-8780,
1537-3769,789,YJ-8800,
1549-3770,789,YJ-8800,
1551-3771,789,YJ-8800,
4360-3772,2410,YJ-8800,
4361-3773,2410,YJ-8800,
6837-3774,4070,YJ-8800,
11824-3775,6357,YJ-8800,
11825-3776,6357,YJ-8800,
11826-3777,6357,YJ-8800,
11827-3778,6357,YJ-8800,
11828-3779,6357,YJ-8800,
11829-3780,6357,YJ-8800,
11830-3781,6357,YJ-8800,
11831-3782,6346,YJ-8800,
11832-3783,6346,YJ-8800,
11833-3784,6346,YJ-8800,
11834-3785,6346,YJ-8800,
11836-3786,6346,YJ-8800,
11838-3787,6347,YJ-8800,
11839-3788,6347,YJ-8800,
11840-3789,6347,YJ-8800,
11842-3790,6347,YJ-8800,
11843-3791,6347,YJ-8800,
11845-3792,6350,YJ-8800,
11846-3793,6350,YJ-8800,
11847-3794,6350,YJ-8800,
11849-3795,6350,YJ-8800,
11850-3796,6350,YJ-8800,
11852-3797,6356,YJ-8800,
11854-3798,6356,YJ-8800,
11856-3799,6356,YJ-8800,
11859-3800,6372,YJ-8800,
11860-3801,6372,YJ-8800,
11861-3802,6372,YJ-8800,
11862-3803,6372,YJ-8800,
11863-3804,6372,YJ-8800,
11864-3805,6372,YJ-8800,
11865-3806,6372,YJ-8800,
7042-3807,3973,YK-6500.8500-850,
7043-3808,3973,YK-6500.8500-850,
7501-3809,3973,YK-6500.8500-850,
22760-3810,8273,YK-6500.8500-850,
6597-3811,3973,YK-6500.8500-900,
7042-3812,3973,YK-6500.8500-900,
7043-3813,3973,YK-6500.8500-900,
7501-3814,3973,YK-6500.8500-900,
22760-3815,8273,YK-6500.8500-900,
24390-3816,8724,YK-6500.8500-900,
16309-3817,7276,YK-6500.9550-950,
16310-3818,7276,YK-6500.9550-950,
16311-3819,7276,YK-6500.9550-950,
16312-3820,7276,YK-6500.9550-950,
20055-3821,7098,YK-6600,
20056-3822,7098,YK-6600,
20057-3823,7098,YK-6600,
20058-3824,7098,YK-6600,
16331-3825,7278,YK-8000,
18671-3826,7531,YK-8000.0500,
18672-3827,7531,YK-8000.0500,
2143-3828,1131,YK-8000.2000,
7427-3829,3351,YK-8000.2000,
15190-3830,1131,YK-8000.2000,
15557-3831,3381,YK-8000.2000,
16139-3832,4292,YK-8000.2000,
17982-3833,5297,YK-8000.2000,
18671-3834,7531,YK-8000.2000,
18672-3835,7531,YK-8000.2000,
20415-3836,4383,YK-8000.2000,
23456-3837,790,YK-8000.2000,
23457-3838,790,YK-8000.2000,
23458-3839,790,YK-8000.2000,
23459-3840,790,YK-8000.2000,
24242-3841,8682,YK-8000.2000,
24243-3842,8682,YK-8000.2000,
12148-3843,6493,YK-8200.8000,
5484-3844,3119,YK-8200.8100,
12148-3845,6493,YK-8200.8100,
12149-3846,6492,YK-8200.8100,
12150-3847,6491,YK-8200.8100,
12456-3848,3119,YK-8200.8100,
538-3849,212,YL-3300.4500,
541-3850,212,YL-3300.4500,
542-3851,212,YL-3300.4500,
1537-3852,789,YL-3300.4500,
1549-3853,789,YL-3300.4500,
1551-3854,789,YL-3300.4500,
2113-3855,1113,YL-3300.4500,
2275-3856,1220,YL-3300.4500,
7361-3857,1214,YL-3300.4500,
7427-3858,3351,YL-3300.4500,
7528-3859,4267,YL-3300.4500,
8383-3860,2847,YL-3300.4500,
8384-3861,2847,YL-3300.4500,
8385-3862,2847,YL-3300.4500,
9439-3863,5319,YL-3300.4500,
9440-3864,5319,YL-3300.4500,
9441-3865,5320,YL-3300.4500,
9443-3866,5322,YL-3300.4500,
10001-3867,5630,YL-3300.4500,
10002-3868,5630,YL-3300.4500,
11324-3869,4267,YL-3300.4500,
11554-3870,6235,YL-3300.4500,
12070-3871,6465,YL-3300.4500,
12212-3872,6348,YL-3300.4500,
12276-3873,5630,YL-3300.4500,
12491-3874,1613,YL-3300.4500,
12719-3875,6554,YL-3300.4500,
12726-3876,6559,YL-3300.4500,
12795-3877,1213,YL-3300.4500,
12814-3878,6585,YL-3300.4500,
12836-3879,6597,YL-3300.4500,
12838-3880,6599,YL-3300.4500,
12873-3881,6608,YL-3300.4500,
12901-3882,6617,YL-3300.4500,
12988-3883,6639,YL-3300.4500,
13120-3884,6666,YL-3300.4500,
13121-3885,6675,YL-3300.4500,
13122-3886,6692,YL-3300.4500,
13128-3887,6649,YL-3300.4500,
13129-3888,6680,YL-3300.4500,
13152-3889,6651,YL-3300.4500,
13153-3890,6661,YL-3300.4500,
13154-3891,6669,YL-3300.4500,
13155-3892,6683,YL-3300.4500,
13637-3893,6833,YL-3300.4500,
13642-3894,6836,YL-3300.4500,
13870-3895,3824,YL-3300.4500,
13883-3896,5999,YL-3300.4500,
13885-3897,6893,YL-3300.4500,
13888-3898,6892,YL-3300.4500,
14002-3899,76,YL-3300.4500,
14350-3900,799,YL-3300.4500,
14355-3901,624,YL-3300.4500,
14356-3902,624,YL-3300.4500,
14495-3903,5320,YL-3300.4500,
14545-3904,789,YL-3300.4500,
14546-3905,789,YL-3300.4500,
14547-3906,789,YL-3300.4500,
14787-3907,1220,YL-3300.4500,
15208-3908,5065,YL-3300.4500,
15549-3909,2847,YL-3300.4500,
15751-3910,5630,YL-3300.4500,
15773-3911,5260,YL-3300.4500,
15844-3912,6295,YL-3300.4500,
16289-3913,5819,YL-3300.4500,
16290-3914,5819,YL-3300.4500,
16291-3915,5819,YL-3300.4500,
16293-3916,5819,YL-3300.4500,
16294-3917,5819,YL-3300.4500,
16295-3918,5819,YL-3300.4500,
16296-3919,5819,YL-3300.4500,
16297-3920,5819,YL-3300.4500,
16298-3921,5819,YL-3300.4500,
16299-3922,5819,YL-3300.4500,
16821-3923,5630,YL-3300.4500,
16963-3924,350,YL-3300.4500,
16964-3925,350,YL-3300.4500,
16965-3926,350,YL-3300.4500,
16966-3927,350,YL-3300.4500,
16967-3928,3968,YL-3300.4500,
16968-3929,3968,YL-3300.4500,
17288-3930,6560,YL-3300.4500,
17295-3931,6550,YL-3300.4500,
17803-3932,6588,YL-3300.4500,
17821-3933,7444,YL-3300.4500,
17975-3934,7464,YL-3300.4500,
17976-3935,7464,YL-3300.4500,
17994-3936,624,YL-3300.4500,
17995-3937,624,YL-3300.4500,
17996-3938,624,YL-3300.4500,
18126-3939,6524,YL-3300.4500,
18127-3940,6524,YL-3300.4500,
18198-3941,6600,YL-3300.4500,
18211-3942,6666,YL-3300.4500,
18213-3943,6692,YL-3300.4500,
18216-3944,6680,YL-3300.4500,
18217-3945,6620,YL-3300.4500,
18218-3946,6620,YL-3300.4500,
18220-3947,6611,YL-3300.4500,
18233-3948,6643,YL-3300.4500,
18234-3949,6653,YL-3300.4500,
18236-3950,6662,YL-3300.4500,
18237-3951,6662,YL-3300.4500,
18238-3952,6670,YL-3300.4500,
18241-3953,6684,YL-3300.4500,
18242-3954,6695,YL-3300.4500,
18243-3955,6695,YL-3300.4500,
18247-3956,6648,YL-3300.4500,
18293-3957,6601,YL-3300.4500,
18296-3958,6614,YL-3300.4500,
18297-3959,6623,YL-3300.4500,
18299-3960,6646,YL-3300.4500,
18301-3961,6656,YL-3300.4500,
18303-3962,6674,YL-3300.4500,
18304-3963,6674,YL-3300.4500,
18305-3964,6673,YL-3300.4500,
18306-3965,6673,YL-3300.4500,
18308-3966,6678,YL-3300.4500,
18309-3967,6688,YL-3300.4500,
18319-3968,6698,YL-3300.4500,
18609-3969,6669,YL-3300.4500,
18610-3970,6683,YL-3300.4500,
18950-3971,5321,YL-3300.4500,
18951-3972,5323,YL-3300.4500,
19077-3973,7607,YL-3300.4500,
19316-3974,6944,YL-3300.4500,
19429-3975,6917,YL-3300.4500,
19430-3976,6917,YL-3300.4500,
19588-3977,7033,YL-3300.4500,
19589-3978,7033,YL-3300.4500,
19594-3979,5395,YL-3300.4500,
19595-3980,5395,YL-3300.4500,
19738-3981,625,YL-3300.4500,
19834-3982,5251,YL-3300.4500,
19835-3983,5251,YL-3300.4500,
19836-3984,5251,YL-3300.4500,
19837-3985,5251,YL-3300.4500,
19838-3986,5251,YL-3300.4500,
19863-3987,3333,YL-3300.4500,
19990-3988,2722,YL-3300.4500,
19991-3989,2722,YL-3300.4500,
20009-3990,2500,YL-3300.4500,
20048-3991,6917,YL-3300.4500,
20059-3992,2821,YL-3300.4500,
20199-3993,5116,YL-3300.4500,
20200-3994,5116,YL-3300.4500,
20201-3995,5116,YL-3300.4500,
20202-3996,5065,YL-3300.4500,
20412-3997,7141,YL-3300.4500,
20464-3998,6915,YL-3300.4500,
20465-3999,6915,YL-3300.4500,
17969-4000,7459,YN-9000,
18759-4001,1547,YN-9000,
18799-4002,7463,YN-9000,
19180-4003,5050,YN-9000,
19752-4004,2156,YN-9000,
19902-4005,1812,YN-9000,
19917-4006,3499,YN-9000,
19918-4007,3499,YN-9000,
19919-4008,3499,YN-9000,
20272-4009,7138,YN-9000,
20746-4010,7758,YN-9000,
21133-4011,6332,YN-9000,
21734-4012,8021,YN-9000,
21735-4013,8021,YN-9000,
21736-4014,8021,YN-9000,
21738-4015,8022,YN-9000,
21739-4016,8022,YN-9000,
21740-4017,8022,YN-9000,
21958-4018,8084,YN-9000,
21959-4019,8084,YN-9000,
21960-4020,8084,YN-9000,
21961-4021,8084,YN-9000,
21963-4022,8084,YN-9000,
21964-4023,8084,YN-9000,
21966-4024,8085,YN-9000,
21967-4025,8085,YN-9000,
21968-4026,8085,YN-9000,
21969-4027,8085,YN-9000,
21970-4028,8085,YN-9000,
21971-4029,8085,YN-9000,
21974-4030,8086,YN-9000,
21975-4031,8086,YN-9000,
21976-4032,8086,YN-9000,
21977-4033,8086,YN-9000,
21978-4034,8086,YN-9000,
21979-4035,8086,YN-9000,
22028-4036,1812,YN-9000,
22038-4037,8096,YN-9000,
22039-4038,8096,YN-9000,
22041-4039,8096,YN-9000,
22473-4040,8196,YN-9000,
22474-4041,8196,YN-9000,
22475-4042,8196,YN-9000,
22476-4043,8196,YN-9000,
22477-4044,8196,YN-9000,
22478-4045,8196,YN-9000,
22479-4046,8196,YN-9000,
22480-4047,8196,YN-9000,
22481-4048,8196,YN-9000,
22482-4049,8196,YN-9000,
22483-4050,8196,YN-9000,
22485-4051,8196,YN-9000,
22486-4052,8196,YN-9000,
22487-4053,8196,YN-9000,
22488-4054,8196,YN-9000,
22558-4055,8222,YN-9000,
22768-4056,473,YN-9000,
22769-4057,473,YN-9000,
22989-4058,8336,YN-9000,
23071-4059,2156,YN-9000,
24104-4060,1547,YN-9000,
24105-4061,1547,YN-9000,
25258-4062,8906,YN-9000,
25333-4063,8933,YN-9000,
25349-4064,8868,YN-9000,
25350-4065,8868,YN-9000,
25351-4066,8868,YN-9000,
25444-4067,8973,YN-9000,
25451-4068,8980,YN-9000,
25452-4069,8980,YN-9000,
25453-4070,8980,YN-9000,
25464-4071,8980,YN-9000,
25465-4072,8980,YN-9000,
25521-4073,8995,YN-9000,
25522-4074,8995,YN-9000,
25527-4075,8995,YN-9000,
25528-4076,8995,YN-9000,
25530-4077,8995,YN-9000,
25532-4078,8995,YN-9000,
25533-4079,8995,YN-9000,
25534-4080,8995,YN-9000,
25536-4081,8973,YN-9000,
25537-4082,8973,YN-9000,
25548-4083,8996,YN-9000,
25549-4084,8996,YN-9000,
25550-4085,8996,YN-9000,
25552-4086,8934,YN-9000,
25556-4087,8998,YN-9000,
25557-4088,8998,YN-9000,
969-4089,471,YN-9000.2500,
971-4090,472,YN-9000.2500,
9862-4091,5539,YN-9000.2500,
13202-4092,6703,YN-9000.2500,
13209-4093,468,YN-9000.2500,
13210-4094,470,YN-9000.2500,
13212-4095,475,YN-9000.2500,
13213-4096,474,YN-9000.2500,
15242-4097,7138,YN-9000.2500,
17939-4098,471,YN-9000.2500,
17940-4099,471,YN-9000.2500,
20272-4100,7138,YN-9000.2500,
20274-4101,7139,YN-9000.2500,
20275-4102,7139,YN-9000.2500,
20276-4103,7139,YN-9000.2500,
20277-4104,7139,YN-9000.2500,
21080-4105,7840,YN-9000.2500,
21081-4106,7840,YN-9000.2500,
21082-4107,7840,YN-9000.2500,
21083-4108,7840,YN-9000.2500,
21084-4109,7840,YN-9000.2500,
969-4110,471,YN-9000.4000,
971-4111,472,YN-9000.4000,
9862-4112,5539,YN-9000.4000,
13202-4113,6703,YN-9000.4000,
13209-4114,468,YN-9000.4000,
13210-4115,470,YN-9000.4000,
13212-4116,475,YN-9000.4000,
13213-4117,474,YN-9000.4000,
15242-4118,7138,YN-9000.4000,
17939-4119,471,YN-9000.4000,
17940-4120,471,YN-9000.4000,
20272-4121,7138,YN-9000.4000,
20274-4122,7139,YN-9000.4000,
20275-4123,7139,YN-9000.4000,
20276-4124,7139,YN-9000.4000,
20277-4125,7139,YN-9000.4000,
21080-4126,7840,YN-9000.4000,
21081-4127,7840,YN-9000.4000,
21082-4128,7840,YN-9000.4000,
21083-4129,7840,YN-9000.4000,
21084-4130,7840,YN-9000.4000,
9862-4131,5539,YN-9000.6000,
15242-4132,7138,YN-9000.6000,
19752-4133,2156,YN-9000.6000,
20272-4134,7138,YN-9000.6000,
20274-4135,7139,YN-9000.6000,
20275-4136,7139,YN-9000.6000,
20276-4137,7139,YN-9000.6000,
20277-4138,7139,YN-9000.6000,
21080-4139,7840,YN-9000.6000,
21081-4140,7840,YN-9000.6000,
21082-4141,7840,YN-9000.6000,
21083-4142,7840,YN-9000.6000,
21084-4143,7840,YN-9000.6000,
9862-4144,5539,YN-9000.6050,
15242-4145,7138,YN-9000.6050,
19752-4146,2156,YN-9000.6050,
20272-4147,7138,YN-9000.6050,
20274-4148,7139,YN-9000.6050,
20275-4149,7139,YN-9000.6050,
20276-4150,7139,YN-9000.6050,
20277-4151,7139,YN-9000.6050,
21081-4152,7840,YN-9000.6050,
21082-4153,7840,YN-9000.6050,
21083-4154,7840,YN-9000.6050,
21084-4155,7840,YN-9000.6050,
9862-4156,5539,YN-9000.6065,
15242-4157,7138,YN-9000.6065,
20272-4158,7138,YN-9000.6065,
20274-4159,7139,YN-9000.6065,
20275-4160,7139,YN-9000.6065,
20276-4161,7139,YN-9000.6065,
20277-4162,7139,YN-9000.6065,
21080-4163,7840,YN-9000.6065,
21081-4164,7840,YN-9000.6065,
21082-4165,7840,YN-9000.6065,
21083-4166,7840,YN-9000.6065,
21084-4167,7840,YN-9000.6065,
969-4168,471,YN-9000.9000,
971-4169,472,YN-9000.9000,
9862-4170,5539,YN-9000.9000,
13202-4171,6703,YN-9000.9000,
13209-4172,468,YN-9000.9000,
13210-4173,470,YN-9000.9000,
13212-4174,475,YN-9000.9000,
13213-4175,474,YN-9000.9000,
15242-4176,7138,YN-9000.9000,
17939-4177,471,YN-9000.9000,
20958-4178,7811,YO-1550.0200,
15523-4179,3024,YO-1550.1650,
2302-4180,1234,YO-2000.1800,
14521-4181,5588,YO-2000.1800,
2302-4182,1234,YO-2000.8000-800,
16269-4183,5431,YO-2000.8000-800,
16270-4184,5431,YO-2000.8000-800,
16271-4185,5431,YO-2000.8000-800,
2302-4186,1234,YO-2000.8000-850,
2291-4187,1228,YO-2000.8500,
2302-4188,1234,YO-2000.8500,
14521-4189,5588,YO-2000.8500,
16269-4190,5431,YO-2000.8500,
16270-4191,5431,YO-2000.8500,
16271-4192,5431,YO-2000.8500,
20124-4193,1228,YO-2000.8500,
18091-4194,7475,YO-3000,
15255-4195,7144,YO-3000.1800-100,
15255-4196,7144,YO-3000.1800-150,
15255-4197,7144,YO-3000.1800-300,
15837-4198,6276,YO-3000.5000-300,
15838-4199,6276,YO-3000.5000-300,
15839-4200,6276,YO-3000.5000-300,
15840-4201,6276,YO-3000.5000-300,
15860-4202,6298,YO-3000.5000-300,
20875-4203,7793,YO-3000.5000-300,
20876-4204,7793,YO-3000.5000-300,
20877-4205,7793,YO-3000.5000-300,
20878-4206,7793,YO-3000.5000-300,
19904-4207,3138,YO-3000.5050,
18836-4208,1052,YO-3000.6000-400,
18837-4209,1052,YO-3000.6000-400,
18838-4210,1052,YO-3000.6000-400,
18839-4211,1052,YO-3000.6000-400,
18840-4212,1052,YO-3000.6000-400,
18836-4213,1052,YO-3000.6000-700,
18837-4214,1052,YO-3000.6000-700,
18838-4215,1052,YO-3000.6000-700,
18839-4216,1052,YO-3000.6000-700,
18840-4217,1052,YO-3000.6000-700,
12791-4218,6581,YO-4500.3500,
12926-4219,6628,YO-4500.3500,
12927-4220,6628,YO-4500.3500,
12928-4221,6628,YO-4500.3500,
12929-4222,6628,YO-4500.3500,
17100-4223,221,YO-4500.3500,
21127-4224,221,YO-4500.3500,
12926-4225,6628,YO-4500.4000,
12927-4226,6628,YO-4500.4000,
12928-4227,6628,YO-4500.4000,
12929-4228,6628,YO-4500.4000,
17100-4229,221,YO-4500.4000,
21127-4230,221,YO-4500.4000,
9856-4231,5536,YO-5000.5000,
9856-4232,5536,YO-5000.5200,
9856-4233,5536,YO-5000.6500,
16025-4234,3009,YO-5000.6500,
16026-4235,3009,YO-5000.6500,
16027-4236,3009,YO-5000.6500,
16028-4237,3009,YO-5000.6500,
16029-4238,3009,YO-5000.6500,
9856-4239,5536,YO-5000.8000,
17002-4240,5406,YO-6100.8600-550,
17003-4241,5406,YO-6100.8600-550,
17004-4242,5406,YO-6100.8600-550,
17005-4243,5406,YO-6100.8600-550,
17002-4244,5406,YO-6100.8600-600,
17003-4245,5406,YO-6100.8600-600,
17004-4246,5406,YO-6100.8600-600,
17005-4247,5406,YO-6100.8600-600,
17002-4248,5406,YO-6100.8600-650,
17003-4249,5406,YO-6100.8600-650,
17004-4250,5406,YO-6100.8600-650,
17005-4251,5406,YO-6100.8600-650,
3783-4252,2017,YO-6900.0400,
3784-4253,2017,YO-6900.0400,
3785-4254,2017,YO-6900.0400,
9452-4255,5328,YO-6900.0400,
9453-4256,5328,YO-6900.0400,
9454-4257,5328,YO-6900.0400,
17912-4258,3671,YO-6900.0400,
17921-4259,5294,YO-6900.0400,
19156-4260,6911,YO-7900,
7949-4261,546,YO-8200.2000,
22133-4262,3624,YO-8200.2000-650,
16368-4263,7281,YO-8200.6500-650,
16369-4264,7281,YO-8200.6500-650,
14765-4265,1865,YP,
16192-4266,4980,YP,
5704-4267,3343,YP-1000,
5707-4268,3343,YP-1000,
5708-4269,3343,YP-1000,
5709-4270,3343,YP-1000,
5710-4271,3343,YP-1000,
5711-4272,3343,YP-1000,
5712-4273,3343,YP-1000,
854-4274,386,YP-1000.0500,
7288-4275,386,YP-1000.0500,
12288-4276,2181,YP-1000.8000,
14441-4277,2181,YP-1000.8000,
1835-4278,927,YP-1000.8000-200,
17114-4279,2847,YP-1000.8000-200,
17421-4280,927,YP-1000.8000-200,
1835-4281,927,YP-1000.8000-500,
17114-4282,2847,YP-1000.8000-500,
17421-4283,927,YP-1000.8000-500,
1106-4284,562,YP-1450,
4026-4285,2177,YP-1450,
12926-4286,6628,YP-1600,
12927-4287,6628,YP-1600,
12928-4288,6628,YP-1600,
12929-4289,6628,YP-1600,
2836-4290,1496,YP-1800,
9780-4291,5489,YP-1900,
9781-4292,5489,YP-1900,
9782-4293,5489,YP-1900,
12917-4294,6626,YP-1900,
19709-4295,6626,YP-1900,
20107-4296,5489,YP-1900,
20108-4297,5489,YP-1900,
20109-4298,5489,YP-1900,
2835-4299,1495,YP-3300,
14165-4300,6984,YP-3300,
14167-4301,6985,YP-3300,
14168-4302,6985,YP-3300,
14443-4303,6397,YP-3300,
14444-4304,4981,YP-3300,
16037-4305,1126,YP-3300,
16038-4306,1126,YP-3300,
16192-4307,4980,YP-3300,
13579-4308,6814,YP-3500,
13580-4309,6814,YP-3500,
14117-4310,2806,YP-3500,
14118-4311,2806,YP-3500,
17747-4312,6814,YP-3500,
19432-4313,2805,YP-3500,
24242-4314,8682,YP-3500,
24243-4315,8682,YP-3500,
334-4316,118,YP-3500.1500,
336-4317,118,YP-3500.1500,
384-4318,131,YP-3500.1500,
385-4319,131,YP-3500.1500,
388-4320,131,YP-3500.1500,
3505-4321,1867,YP-3500.1500,
3506-4322,1867,YP-3500.1500,
3507-4323,1867,YP-3500.1500,
3508-4324,1867,YP-3500.1500,
7238-4325,131,YP-3500.1500,
13368-4326,6746,YP-3500.1500,
13392-4327,6751,YP-3500.1500,
14032-4328,6934,YP-3500.1500,
17852-4329,131,YP-3500.1500,
19789-4330,1888,YP-3500.1500,
19792-4331,1889,YP-3500.1500,
24789-4332,6746,YP-3500.1500,
24790-4333,6746,YP-3500.1500,
4037-4334,2182,YP-6400,
4027-4335,2178,YP-8000,
4028-4336,2178,YP-8000,
21293-4337,1538,YP-8250,
4042-4338,2185,YP-8500,
4043-4339,2186,YP-8500,
13822-4340,6876,YP-8500,
13823-4341,6876,YP-8500,
20524-4342,7254,YB-9500.0500,
20553-4343,7746,YB-9500.0500,
20554-4344,7746,YB-9500.0500,
20593-4345,3790,YB-9500.0500,
20594-4346,3790,YB-9500.0500,
20595-4347,3790,YB-9500.0500,
20596-4348,3790,YB-9500.0500,
20597-4349,3790,YB-9500.0500,
20598-4350,3790,YB-9500.0500,
20599-4351,3790,YB-9500.0500,
20600-4352,3790,YB-9500.0500,
20601-4353,3790,YB-9500.0500,
20611-4354,4419,YB-9500.0500,
20612-4355,4419,YB-9500.0500,
20613-4356,4419,YB-9500.0500,
20614-4357,4419,YB-9500.0500,
20615-4358,4419,YB-9500.0500,
20616-4359,4419,YB-9500.0500,
20617-4360,4419,YB-9500.0500,
20618-4361,4419,YB-9500.0500,
20619-4362,4419,YB-9500.0500,
20662-4363,7752,YB-9500.0500,
20715-4364,4871,YB-9500.0500,
20716-4365,4871,YB-9500.0500,
20720-4366,1342,YB-9500.0500,
20722-4367,3045,YB-9500.0500,
20748-4368,6960,YB-9500.0500,
20774-4369,1108,YB-9500.0500,
20783-4370,7765,YB-9500.0500,
20820-4371,7782,YB-9500.0500,
20821-4372,7782,YB-9500.0500,
20822-4373,7783,YB-9500.0500,
20834-4374,1559,YB-9500.0500,
20839-4375,3307,YB-9500.0500,
20840-4376,3307,YB-9500.0500,
20841-4377,3307,YB-9500.0500,
20842-4378,3307,YB-9500.0500,
20843-4379,3307,YB-9500.0500,
20844-4380,3307,YB-9500.0500,
20863-4381,7790,YB-9500.0500,
20889-4382,7795,YB-9500.0500,
20890-4383,7795,YB-9500.0500,
20891-4384,7795,YB-9500.0500,
20893-4385,7795,YB-9500.0500,
20993-4386,7816,YB-9500.0500,
20994-4387,7816,YB-9500.0500,
20995-4388,7816,YB-9500.0500,
21018-4389,7820,YB-9500.0500,
21019-4390,7820,YB-9500.0500,
21030-4391,1087,YB-9500.0500,
21031-4392,1087,YB-9500.0500,
21032-4393,1087,YB-9500.0500,
21033-4394,1087,YB-9500.0500,
21058-4395,7829,YB-9500.0500,
21059-4396,7829,YB-9500.0500,
21060-4397,7829,YB-9500.0500,
21062-4398,7829,YB-9500.0500,
21063-4399,7829,YB-9500.0500,
21064-4400,7829,YB-9500.0500,
21065-4401,7829,YB-9500.0500,
21066-4402,7829,YB-9500.0500,
21067-4403,7829,YB-9500.0500,
21093-4404,7849,YB-9500.0500,
21120-4405,1548,YB-9500.0500,
21134-4406,7857,YB-9500.0500,
21199-4407,7881,YB-9500.0500,
21200-4408,7881,YB-9500.0500,
21201-4409,7881,YB-9500.0500,
21202-4410,7881,YB-9500.0500,
21203-4411,7881,YB-9500.0500,
21204-4412,7881,YB-9500.0500,
21205-4413,7881,YB-9500.0500,
21206-4414,7881,YB-9500.0500,
21207-4415,7882,YB-9500.0500,
21208-4416,7882,YB-9500.0500,
21209-4417,7882,YB-9500.0500,
21210-4418,7882,YB-9500.0500,
21211-4419,7882,YB-9500.0500,
21212-4420,7882,YB-9500.0500,
21213-4421,7882,YB-9500.0500,
21214-4422,7882,YB-9500.0500,
21259-4423,2859,YB-9500.0500,
21260-4424,2859,YB-9500.0500,
21261-4425,2860,YB-9500.0500,
21262-4426,2860,YB-9500.0500,
21263-4427,2860,YB-9500.0500,
21264-4428,2861,YB-9500.0500,
21265-4429,2861,YB-9500.0500,
21266-4430,2861,YB-9500.0500,
21267-4431,2858,YB-9500.0500,
21268-4432,2858,YB-9500.0500,
21269-4433,2858,YB-9500.0500,
21275-4434,7910,YB-9500.0500,
21289-4435,7920,YB-9500.0500,
21290-4436,7920,YB-9500.0500,
21291-4437,7921,YB-9500.0500,
21292-4438,7921,YB-9500.0500,
21312-4439,7765,YB-9500.0500,
21313-4440,7928,YB-9500.0500,
21314-4441,7928,YB-9500.0500,
21317-4442,7238,YB-9500.0500,
21322-4443,7929,YB-9500.0500,
21436-4444,3348,YB-9500.0500,
21437-4445,3348,YB-9500.0500,
21439-4446,7541,YB-9500.0500,
21440-4447,7541,YB-9500.0500,
21441-4448,7541,YB-9500.0500,
21442-4449,3347,YB-9500.0500,
21443-4450,3347,YB-9500.0500,
21444-4451,3347,YB-9500.0500,
21445-4452,3347,YB-9500.0500,
21446-4453,3347,YB-9500.0500,
21447-4454,3347,YB-9500.0500,
21448-4455,3347,YB-9500.0500,
21449-4456,3347,YB-9500.0500,
21450-4457,3347,YB-9500.0500,
21451-4458,3347,YB-9500.0500,
21461-4459,7956,YB-9500.0500,
21472-4460,7960,YB-9500.0500,
21478-4461,6499,YB-9500.0500,
21479-4462,2574,YB-9500.0500,
21484-4463,7966,YB-9500.0500,
21494-4464,7971,YB-9500.0500,
21495-4465,7971,YB-9500.0500,
21500-4466,7973,YB-9500.0500,
21502-4467,7974,YB-9500.0500,
21504-4468,7975,YB-9500.0500,
21506-4469,7976,YB-9500.0500,
21517-4470,7979,YB-9500.0500,
21521-4471,7980,YB-9500.0500,
21525-4472,7981,YB-9500.0500,
21529-4473,2859,YB-9500.0500,
21536-4474,874,YB-9500.0500,
21560-4475,7989,YB-9500.0500,
21614-4476,8002,YB-9500.0500,
21616-4477,7571,YB-9500.0500,
21719-4478,6956,YB-9500.0500,
21722-4479,7747,YB-9500.0500,
21723-4480,7747,YB-9500.0500,
21725-4481,4382,YB-9500.0500,
21728-4482,8020,YB-9500.0500,
21758-4483,8024,YB-9500.0500,
21780-4484,8028,YB-9500.0500,
21781-4485,8028,YB-9500.0500,
22025-4486,3231,YB-9500.0500,
22027-4487,3232,YB-9500.0500,
22082-4488,6510,YB-9500.0500,
22083-4489,6510,YB-9500.0500,
22104-4490,6511,YB-9500.0500,
22105-4491,6511,YB-9500.0500,
22108-4492,6511,YB-9500.0500,
22109-4493,6511,YB-9500.0500,
22110-4494,6511,YB-9500.0500,
